key,year,name,birth,WAR,G,CG,SHO,GS,W,L,SV,HLD,INN,R,ER,BF,H,2B,3B,HR,BB,IBB,HBP,SO,BK,WP,ERA,FIP,WHIP,ERA+,FIP+,WPA,team,salary
1990-07-10강윤구2016,2016,강윤구,1990-07-10,-0.09,1,0,0,1,0,0,0,0,1,2,2,5,1,0,0,1,1,0,0,0,0,0,18,19.79,2,29.2,26,-0.09,넥,10500
1992-12-18강동연2016,2016,강동연,1992-12-18,-0.09,11,0,0,0,0,0,0,0,7.2,8,7,36,9,3,0,2,6,0,0,6,0,0,8.22,7.97,1.96,62.2,61.8,-0.09,두,2800
1986-05-07윤근영2016,2016,윤근영,1986-05-07,-0.1,3,0,0,0,0,0,0,0,4,6,3,25,6,2,0,0,5,0,1,1,0,0,6.75,7.79,2.75,77.4,66.7,-0.1,k,6200
1986-03-14곽정철2016,2016,곽정철,1986-03-14,-0.11,27,0,0,0,0,1,2,1,27.1,24,24,137,34,8,1,3,22,0,2,16,1,1,7.9,6.68,2.05,65.5,77.8,-0.11,K,5500
1992-07-14이현호2016,2016,이현호,1992-07-14,-0.11,41,0,0,1,0,2,0,0,47,37,37,223,63,17,1,5,20,1,5,32,0,7,7.09,5.35,1.77,72.1,93.9,-0.11,두,6800
1987-04-29최원재2016,2016,최원재,1987-04-29,-0.11,10,0,0,0,0,0,0,0,9.1,9,9,43,12,3,1,1,4,0,0,11,0,0,8.68,4.11,1.71,60.2,127.7,-0.11,k,4600
1995-06-19류희운2016,2016,류희운,1995-06-19,-0.11,5,0,0,0,0,0,0,0,8.1,10,10,40,13,3,1,1,3,0,0,3,0,0,10.8,5.71,1.92,48.4,91.1,-0.11,k,18442
1993-06-14김원중2016,2016,김원중,1993-06-14,-0.13,3,0,0,2,0,1,0,0,7.2,8,8,37,7,1,0,2,8,0,0,5,0,1,9.39,9.01,1.96,55.6,58.2,-0.13,롯,3600
1988-12-21임현준2016,2016,임현준,1988-12-21,-0.13,2,0,0,0,0,0,0,0,1,4,4,8,4,0,0,1,0,0,1,0,0,0,36,19.79,4,14.6,26.5,-0.13,삼,3300
1996-10-04엄상백2016,2016,엄상백,1996-10-04,-0.13,52,0,0,6,1,5,1,8,73.1,61,55,345,93,23,2,8,40,1,4,57,0,5,6.75,5.42,1.81,77.4,96.5,-0.13,k,6000
1990-07-06정용운2016,2016,정용운,1990-07-06,-0.13,12,0,0,3,0,1,0,0,21.2,21,19,113,31,3,3,1,20,1,0,12,1,3,7.89,5.92,2.35,65.6,87.8,-0.13,K,2800
1996-08-20차재용2016,2016,차재용,1996-08-20,-0.14,2,0,0,0,0,0,0,0,2.2,6,6,14,3,0,0,1,4,0,0,0,0,3,20.25,13.17,2.63,25.8,39.9,-0.14,롯,2800
1992-08-10이준영2016,2016,이준영,1992-08-10,-0.14,13,0,0,1,0,2,0,1,17.2,17,17,87,22,3,2,4,11,0,0,7,0,1,8.66,7.81,1.87,59.8,66.5,-0.14,K,18442
1985-11-21조현근2016,2016,조현근,1985-11-21,-0.15,3,0,0,0,0,0,0,0,5.1,8,8,31,12,4,0,2,3,0,1,5,0,0,13.5,9.04,2.81,39.1,57.9,-0.15,삼,4500
1996-04-18전상현2016,2016,전상현,1996-04-18,-0.16,8,0,0,1,0,2,0,1,13.1,13,12,67,19,3,1,3,8,0,0,11,0,0,8.1,6.87,2.03,63.9,75.9,-0.16,K,18442
1988-03-11윤지웅2016,2016,윤지웅,1988-03-11,-0.17,59,0,0,0,4,2,0,11,44,33,32,196,48,5,1,4,18,2,4,37,0,1,6.55,4.66,1.5,77.7,107.6,-0.17,L,12500
1990-06-09조승수2016,2016,조승수,1990-06-09,-0.17,7,0,0,0,0,0,0,0,8.1,10,10,46,13,1,0,2,4,0,4,2,0,1,10.8,9.31,2.04,47.3,53.3,-0.17,두,2900
1988-03-01이상화2016,2016,이상화,1988-03-01,-0.19,16,0,0,0,0,0,0,0,32.2,32,29,160,55,15,0,7,10,0,0,24,0,1,7.99,6.03,1.99,65.4,86.5,-0.19,k,5000
1991-09-20심동섭2016,2016,심동섭,1991-09-20,-0.24,54,0,0,0,5,2,1,13,37.2,30,27,182,45,3,0,5,21,0,4,33,0,2,6.45,5.76,1.75,80.3,90.7,-0.24,K,14000
1983-10-13세든2016,2016,세든,1983-10-13,-0.24,12,0,0,12,5,5,0,0,62,52,37,283,76,10,0,8,17,0,1,43,0,8,5.37,4.95,1.5,97.2,106,-0.24,S,15000
1991-06-15김학성2016,2016,김학성,1991-06-15,-0.26,4,0,0,1,0,0,0,0,4.1,7,7,27,11,1,0,0,3,0,1,0,0,0,14.54,6.56,3.23,35,79.1,-0.26,N,18442
1993-07-22김재영2016,2016,김재영,1993-07-22,-0.26,11,0,0,2,0,0,0,0,11.1,14,13,58,18,3,0,2,8,0,3,4,0,0,10.32,8.29,2.29,50.9,63.3,-0.26,한,18442
1986-04-16황재규2016,2016,황재규,1986-04-16,-0.26,2,0,0,0,0,0,0,0,3.2,11,10,24,10,1,0,1,2,0,1,2,0,0,24.55,8.7,3.27,21.4,60.5,-0.26,한,3500
1985-08-22박근홍2016,2016,박근홍,1985-08-22,-0.27,60,0,0,0,0,2,0,9,41,34,34,192,42,5,0,5,27,1,4,40,0,3,7.46,5.62,1.68,70.6,92.7,-0.27,삼,11000
1978-12-02정현욱2016,2016,정현욱,1978-12-02,-0.27,17,0,0,0,1,0,1,3,21,19,17,97,22,3,0,4,10,1,4,18,0,2,7.29,6.41,1.52,69.8,76.7,-0.27,L,40000
1987-04-29한기주2016,2016,한기주,1987-04-29,-0.27,29,0,0,5,4,3,1,1,56.2,48,48,278,81,12,1,11,30,3,5,27,0,1,7.62,7.06,1.96,67.9,73.7,-0.27,K,6500
1988-09-06레온2016,2016,레온,1988-09-06,-0.28,2,0,0,2,0,1,0,0,8,10,10,40,16,5,0,2,1,0,1,7,0,0,11.25,6.04,2.13,46.9,86.6,-0.28,삼,18442
1997-03-03유재유2016,2016,유재유,1997-03-03,-0.29,7,0,0,1,0,1,0,0,6.2,10,10,36,10,1,2,2,7,0,0,3,1,1,13.5,9.94,2.55,37.7,49.2,-0.29,L,18442
1987-11-01장시환2016,2016,장시환,1987-11-01,-0.3,40,0,0,7,3,12,6,3,75.1,62,53,365,93,24,2,7,43,5,9,67,0,11,6.33,5.09,1.81,82.5,103.2,-0.3,k,8900
1986-06-06벨레스터2016,2016,벨레스터,1986-06-06,-0.3,3,0,0,3,0,3,0,0,12.1,14,11,66,20,4,0,1,12,0,0,5,0,2,8.03,6.95,2.6,65.7,74.8,-0.3,삼,18442
1987-11-09문광은2016,2016,문광은,1987-11-09,-0.3,17,0,0,0,1,1,0,1,17,18,18,85,30,5,1,6,7,0,0,13,2,0,9.53,8.09,2.18,54.8,65.5,-0.3,S,6000
1997-01-07최원태2016,2016,최원태,1997-01-07,-0.32,17,0,0,11,2,3,0,0,61,51,49,293,89,11,1,6,23,0,6,42,0,4,7.23,5.12,1.84,72.6,101.2,-0.32,넥,18442
1992-03-22박정준2016,2016,박정준,1992-03-22,-0.32,7,0,0,0,0,0,0,0,4.2,10,10,29,8,2,0,0,6,0,1,3,0,1,19.29,7.01,3,27.2,74,-0.32,넥,18442
1994-05-02김유영2016,2016,김유영,1994-05-02,-0.33,46,0,0,0,0,1,1,3,34.1,32,25,171,37,9,1,3,30,1,0,31,0,8,6.55,5.66,1.95,79.7,92.1,-0.33,롯,2800
1997-03-05최충연2016,2016,최충연,1997-03-05,-0.36,3,0,0,3,0,2,0,0,7.2,11,11,45,11,3,0,2,11,0,0,6,1,0,12.91,9.92,2.87,40.8,52.6,-0.36,삼,18442
1990-12-18정인욱2016,2016,정인욱,1990-12-18,-0.37,27,0,0,23,4,7,0,0,111,92,84,533,138,25,1,19,62,0,8,70,0,7,6.81,6.65,1.8,77.4,78.5,-0.37,삼,6000
1987-12-15코프랜드2016,2016,코프랜드,1987-12-15,-0.38,13,0,0,13,2,3,0,0,63.1,53,39,314,71,6,1,8,42,0,7,34,0,13,5.54,6.68,1.78,91.8,74.8,-0.38,L,18442
1989-10-11최성훈2016,2016,최성훈,1989-10-11,-0.38,28,0,0,0,2,1,0,4,22.2,22,18,112,35,4,0,1,11,1,0,8,0,0,7.15,4.98,2.03,71.2,102.1,-0.38,L,3500
1983-12-26피노2016,2016,피노,1983-12-26,-0.38,12,0,0,8,2,3,0,1,39,36,31,191,62,11,1,4,15,0,4,23,0,3,7.15,5.41,1.97,73,96.3,-0.38,k,18442
1991-10-23김용주2016,2016,김용주,1991-10-23,-0.39,17,0,0,2,0,2,0,0,15.2,18,17,79,19,2,0,2,15,0,0,12,0,1,9.77,6.79,2.17,53.8,77.2,-0.39,한,3000
1997-08-05박준영2016,2016,박준영,1997-08-05,-0.4,32,0,0,0,1,3,0,5,33.2,31,26,158,37,7,2,4,18,0,3,33,0,2,6.95,5.25,1.63,73.2,98.1,-0.4,N,18442
1984-03-11노경은2016,2016,노경은,1984-03-11,-0.41,22,0,0,20,3,12,0,0,94.2,79,72,454,128,25,5,13,48,0,5,52,0,10,6.85,6.16,1.86,76.2,84.6,-0.41,두,20000
1990-03-30이성민2016,2016,이성민,1990-03-30,-0.42,36,0,0,6,6,5,0,1,68.2,59,54,327,89,6,3,11,42,5,4,47,0,1,7.08,6.3,1.91,73.8,83.2,-0.42,롯,4200
1984-11-19안영명2016,2016,안영명,1984-11-19,-0.5,2,0,0,1,0,1,0,0,2.2,10,6,22,9,3,0,0,4,0,0,1,0,0,20.25,7.54,4.88,25.9,69.1,-0.5,한,28000
1983-06-09장원삼2016,2016,장원삼,1983-06-09,-0.5,26,0,0,13,5,8,0,2,78.1,69,61,366,114,12,4,16,23,1,2,53,0,2,7.01,6.01,1.75,75.2,86.9,-0.5,삼,75000
1996-10-10김택형2016,2016,김택형,1996-10-10,-0.51,32,0,0,0,2,2,0,7,28.1,26,24,135,41,5,0,6,11,0,0,35,0,1,7.62,5.24,1.84,68.9,98.9,-0.51,넥,4400
1991-09-26조무근2016,2016,조무근,1991-09-26,-0.53,38,0,0,0,2,0,0,4,38.2,37,37,196,59,13,2,5,27,0,3,31,0,6,8.61,6.2,2.22,60.7,84.2,-0.53,k,8500
1986-01-28장진용2016,2016,장진용,1986-01-28,-0.55,2,0,0,2,0,0,0,0,5.1,12,12,31,9,1,1,3,6,0,0,2,0,0,20.25,13.73,2.81,25.1,35,-0.55,L,5000
1991-07-19정대현2016,2016,정대현,1991-07-19,-0.56,22,0,0,22,4,10,0,0,91.1,82,74,428,115,23,4,13,44,0,5,57,1,2,7.29,6,1.74,71.7,86.8,-0.56,k,6300
1988-12-20라라2016,2016,라라,1988-12-20,-0.67,17,0,0,9,2,6,0,1,48.1,46,36,232,66,7,0,5,30,0,1,40,1,3,6.7,5.41,1.99,77.9,96.9,-0.67,S,18442
1980-06-29송승준2016,2016,송승준,1980-06-29,-0.77,10,0,0,10,1,2,0,0,41.1,43,40,201,62,9,1,6,21,0,2,35,0,4,8.71,5.66,2.01,60,92.5,-0.77,롯,40000
1995-07-25김민우2016,2016,김민우,1995-07-25,-0.83,5,0,0,3,0,3,0,0,9.2,18,17,56,21,2,0,2,8,0,0,7,0,1,15.83,7.52,3,33.2,70,-0.83,한,3800
1986-01-27플란데2016,2016,플란데,1986-01-27,-0.87,13,0,0,13,2,6,0,0,68.2,66,58,330,92,14,0,13,33,0,1,56,4,1,7.6,6.11,1.82,69.4,85.6,-0.87,삼,18442
1982-06-03이명우2016,2016,이명우,1982-06-03,-0.95,45,0,0,2,2,3,0,6,33,37,34,157,41,10,1,5,18,4,1,25,0,1,9.27,5.61,1.79,56.4,93.4,-0.95,롯,15000
1986-05-29양훈2016,2016,양훈,1986-05-29,-0.99,20,0,0,13,1,6,0,0,70.2,71,65,348,119,21,1,10,27,0,1,24,0,1,8.28,6.14,2.07,63.4,84.2,-0.99,넥,15000
1985-07-01마에스트리2016,2016,마에스트리,1985-07-01,-1,9,0,0,8,2,2,0,0,28.2,37,30,157,37,1,2,4,34,0,1,23,0,6,9.42,7.66,2.48,55.8,68.4,-1,한,18442
1984-10-09임준혁2016,2016,임준혁,1984-10-09,-1.02,12,0,0,11,2,6,0,0,34,41,38,169,57,8,1,6,10,0,2,20,0,0,10.06,5.97,1.97,51.7,87.7,-1.02,K,13000
1987-01-26헥터2017,2017,헥터,1987-01-26,5.8,30,1,0,30,20,5,0,0,201.2,83,78,854,221,36,4,21,45,1,5,149,0,7,3.48,4.34,1.32,142.7,115,5.8,K,170000
1985-07-31장원준2017,2017,장원준,1985-07-31,5.41,29,1,1,29,14,9,0,0,180.1,70,63,760,172,26,2,12,51,2,14,125,0,3,3.14,4.26,1.24,153.1,114,5.41,두,100000
1985-08-22피어밴드2017,2017,피어밴드,1985-08-22,5.26,26,1,1,26,8,10,0,0,160,67,54,657,153,19,4,20,31,0,7,132,0,4,3.04,4.42,1.15,166.9,112.8,5.26,k,35000
1988-10-14켈리2017,2017,켈리,1988-10-14,5.06,30,0,0,30,16,7,0,0,190,85,76,815,204,38,3,16,45,2,11,189,1,9,3.6,3.69,1.31,139.8,136.9,5.06,S,85000
1988-06-29레일리2017,2017,레일리,1988-06-29,5.03,30,1,0,30,13,7,0,0,187.1,87,79,798,199,39,2,19,44,0,17,156,1,3,3.8,4.37,1.3,132.7,115.2,5.03,롯,85000
1984-08-22허프2017,2017,허프,1984-08-22,4.96,19,2,0,17,6,4,0,0,124.2,37,33,490,100,20,2,7,14,0,2,98,0,2,2.38,3.28,0.91,203.3,148.5,4.96,L,55000
1995-11-30박세웅2017,2017,박세웅,1995-11-30,4.63,28,0,0,28,12,6,0,0,171.1,74,70,725,170,25,1,21,56,2,9,117,0,7,3.68,5.07,1.32,137,99.3,4.63,롯,10000
1988-03-01양현종2017,2017,양현종,1988-03-01,4.56,31,1,0,31,20,6,0,0,193.1,88,74,808,209,32,2,17,45,0,0,158,0,14,3.44,3.94,1.31,144.2,126.8,4.56,K,150000
1983-03-26해커2017,2017,해커,1983-03-26,4.5,26,1,0,26,12,7,0,0,160.1,64,61,672,159,19,2,14,29,1,14,97,2,6,3.42,4.45,1.17,144.8,112.4,4.5,N,60000
1987-05-31차우찬2017,2017,차우찬,1987-05-31,4.23,28,0,0,28,10,7,0,0,175.2,75,67,732,171,33,4,20,38,0,7,157,0,10,3.43,4.2,1.19,141.1,114.3,4.23,L,100000
1985-07-28소사2017,2017,소사,1985-07-28,4.17,30,2,1,29,11,11,1,0,185.1,86,80,769,189,36,9,11,38,0,3,153,0,3,3.88,3.52,1.23,124.7,138.2,4.17,L,50000
1982-03-04손승락2017,2017,손승락,1982-03-04,4.12,61,0,0,0,1,3,37,0,62,16,15,250,59,3,1,7,11,2,1,62,1,0,2.18,3.69,1.13,231.4,136.8,4.12,롯,70000
1981-10-08윤성환2017,2017,윤성환,1981-10-08,3.73,28,1,0,28,12,9,0,0,174.1,86,83,731,181,39,4,22,37,0,15,130,0,3,4.28,4.78,1.25,118.4,105.4,3.73,삼,80000
1991-08-13박종훈2017,2017,박종훈,1991-08-13,3.48,29,0,0,28,12,7,0,1,151.1,74,69,664,145,26,0,16,61,1,25,107,0,4,4.1,5.38,1.36,122.7,93.8,3.48,S,10000
1989-05-25팻딘2017,2017,팻딘,1989-05-25,3.46,30,1,0,29,9,7,0,0,176,86,81,770,211,39,3,22,39,1,16,143,0,3,4.14,4.66,1.42,120,107.3,3.46,K,18635
1981-05-06니퍼트2017,2017,니퍼트,1981-05-06,3.44,30,0,0,30,14,8,0,0,179.2,88,81,782,175,35,5,20,77,0,10,161,0,13,4.06,4.84,1.4,118.6,99.2,3.44,두,210000
1997-01-07최원태2017,2017,최원태,1997-01-07,3.39,25,0,0,25,11,7,0,0,149.1,76,74,637,161,24,3,19,34,0,12,126,1,5,4.46,4.63,1.31,111.5,105.6,3.39,넥,4500
1979-07-31밴헤켄2017,2017,밴헤켄,1979-07-31,3.29,24,0,0,24,8,7,0,0,138.1,68,58,591,140,24,1,13,42,0,2,139,0,4,3.77,3.9,1.32,131.8,125.7,3.29,넥,65000
1995-01-13함덕주2017,2017,함덕주,1995-01-13,3.22,35,0,0,24,9,8,0,2,137.1,61,56,598,128,27,1,8,64,2,4,139,1,3,3.67,3.91,1.4,131.2,124.2,3.22,두,7000
1985-06-01정우람2017,2017,정우람,1985-06-01,2.88,56,0,0,0,6,4,26,0,59,20,18,247,47,10,0,5,19,2,4,78,0,5,2.75,3.26,1.12,183.1,155.5,2.88,한,120000
1980-06-29송승준2017,2017,송승준,1980-06-29,2.77,30,0,0,22,11,5,0,1,130.1,63,61,558,132,31,3,19,41,1,4,113,0,6,4.21,4.91,1.33,119.6,102.7,2.77,롯,40000
1988-02-10브리검2017,2017,브리검,1988-02-10,2.74,24,0,0,24,10,6,0,0,144,77,70,619,166,21,4,17,26,0,13,98,0,8,4.38,4.72,1.33,113.7,103.6,2.74,넥,18635
1993-04-16임기영2017,2017,임기영,1993-04-16,2.73,23,2,2,19,8,6,0,0,118.1,54,48,497,138,25,1,9,18,1,6,73,0,2,3.65,4.07,1.32,136.1,122.6,2.73,K,3100
1983-10-05오간도2017,2017,오간도,1983-10-05,2.65,19,0,0,19,10,5,0,0,110,53,48,475,115,14,0,8,30,0,11,74,1,6,3.93,4.45,1.32,128,113.2,2.65,한,18635
1986-07-30다이아몬드2017,2017,다이아몬드,1986-07-30,2.63,24,1,1,24,10,7,0,0,134.1,69,66,581,163,20,3,11,35,1,9,59,0,2,4.42,4.88,1.47,113.8,103.2,2.63,S,18635
1985-03-07김진성2017,2017,김진성,1985-03-07,2.56,69,0,0,0,10,6,0,15,89.2,38,36,361,72,9,0,13,27,3,2,98,0,11,3.61,4.3,1.1,137.2,116.1,2.56,N,18000
1991-09-16고영표2017,2017,고영표,1991-09-16,2.46,25,2,1,24,8,12,0,1,141.2,84,80,612,170,32,1,13,16,0,18,125,1,6,5.08,3.88,1.31,99.7,128.4,2.46,k,5200
1985-01-16맨쉽2017,2017,맨쉽,1985-01-16,2.43,21,0,0,21,12,4,0,0,112.2,51,46,478,112,17,0,7,33,0,7,86,1,5,3.67,4.08,1.29,134.9,122.2,2.43,N,18635
1983-11-28비야누에바2017,2017,비야누에바,1983-11-28,2.42,20,0,0,20,5,7,0,0,112,58,52,461,108,23,1,12,23,0,5,68,0,5,4.18,4.66,1.17,120.3,108.3,2.42,한,18635
1989-11-18신재영2017,2017,신재영,1989-11-18,2.34,34,1,1,15,6,7,1,2,125,68,63,537,137,31,2,14,25,1,16,75,0,1,4.54,4.95,1.3,109.6,99,2.34,넥,11000
1987-06-15린드블럼2017,2017,린드블럼,1987-06-15,2.33,12,0,0,12,5,3,0,0,72.2,31,30,296,66,10,1,10,18,0,2,76,2,3,3.72,4.26,1.16,135.6,118.6,2.33,롯,120000
1986-06-01유희관2017,2017,유희관,1986-06-01,2.33,30,2,1,29,11,6,0,1,188.2,104,95,822,228,37,3,20,41,1,10,106,1,5,4.53,4.78,1.43,106.2,100.6,2.33,두,50000
1988-08-28김강률2017,2017,김강률,1988-08-28,2.28,70,0,0,0,7,2,7,12,89,39,34,383,89,8,1,6,32,0,3,73,0,11,3.44,4.15,1.36,140,116.9,2.28,두,6200
1985-08-25임창민2017,2017,임창민,1985-08-25,2.27,60,0,0,0,4,3,29,0,66,27,27,272,60,12,0,10,23,2,1,62,0,4,3.68,4.83,1.26,134.7,103.7,2.27,N,22500
1989-12-14로치2017,2017,로치,1989-12-14,2.21,28,1,0,28,4,15,0,0,165,106,86,743,200,33,3,18,60,0,13,99,1,10,4.69,5.28,1.58,108,94.3,2.21,k,18635
1987-07-13백정현2017,2017,백정현,1987-07-13,2.14,35,0,0,14,8,4,0,3,100.2,52,49,446,110,23,2,11,36,1,6,94,0,4,4.38,4.51,1.45,115.8,111.5,2.14,삼,10000
1993-02-01심창민2017,2017,심창민,1993-02-01,2.08,66,0,0,0,4,7,6,16,75.1,36,35,333,55,7,0,12,44,7,7,103,0,5,4.18,4.82,1.31,121.3,104.5,2.08,삼,21000
1982-04-01박정배2017,2017,박정배,1982-04-01,1.91,61,0,0,0,5,3,7,16,68,32,27,290,58,12,2,9,33,6,3,49,0,4,3.57,5.34,1.34,140.8,95,1.91,S,8000
1993-04-01김윤동2017,2017,김윤동,1993-04-01,1.89,65,0,0,1,7,4,11,6,80.1,41,41,356,70,8,1,10,47,3,5,66,1,7,4.59,5.54,1.46,108.2,89.9,1.89,K,4700
1988-01-02김상수2017,2017,김상수,1988-01-02,1.85,60,0,0,0,0,7,15,9,61.1,29,26,262,59,9,0,8,22,5,3,62,1,5,3.82,4.39,1.32,130.4,110.9,1.85,넥,12000
1988-03-01이상화2017,2017,이상화,1988-03-01,1.77,70,0,0,0,4,3,6,4,66,32,29,277,68,12,1,4,16,3,4,57,1,4,3.95,3.57,1.27,128.2,140.5,1.77,k,4500
1993-06-25한현희2017,2017,한현희,1993-06-25,1.74,38,0,0,13,5,6,5,5,106.2,61,53,457,105,22,2,14,17,0,17,79,0,3,4.47,4.92,1.14,111.2,99.3,1.74,넥,25000
1984-07-28윤규진2017,2017,윤규진,1984-07-28,1.68,36,0,0,18,8,7,0,2,119,71,69,526,138,20,2,19,44,0,4,93,0,5,5.22,5.46,1.53,96.4,92.9,1.68,한,18000
1989-11-28문승원2017,2017,문승원,1989-11-28,1.67,29,1,0,29,6,12,0,0,155.1,98,92,695,181,32,2,25,54,1,11,86,1,5,5.33,5.96,1.51,94.4,85.1,1.67,S,4400
1993-08-11이민호2017,2017,이민호,1993-08-11,1.66,60,0,0,3,5,1,3,6,88.2,46,40,388,88,21,2,10,30,4,8,86,0,5,4.06,4.41,1.33,122.1,113.3,1.66,N,16000
1976-06-04임창용2017,2017,임창용,1976-06-04,1.51,51,0,0,0,8,6,7,9,50,22,21,225,51,7,1,3,22,2,5,58,0,2,3.78,3.7,1.46,131.4,135.5,1.51,K,50000
1983-10-11이현승2017,2017,이현승,1983-10-11,1.45,57,0,0,0,3,2,5,9,52,23,23,235,62,9,2,4,16,3,4,38,0,0,3.98,4.25,1.5,120.9,113.6,1.45,두,40000
1994-06-10박진형2017,2017,박진형,1994-06-10,1.39,45,0,0,9,4,4,2,10,88,51,50,391,88,19,0,8,47,2,4,95,2,6,5.11,4.43,1.53,98.5,113.5,1.39,롯,6000
1986-06-26진해수2017,2017,진해수,1986-06-26,1.35,75,0,0,0,3,3,1,24,52.2,23,23,221,52,11,2,6,15,2,2,48,0,1,3.93,4.25,1.27,123.2,112.9,1.35,L,11000
1992-11-20임찬규2017,2017,임찬규,1992-11-20,1.34,27,0,0,26,6,10,0,0,124.1,70,64,560,133,28,0,12,45,1,24,113,0,8,4.63,4.81,1.43,104.6,100.5,1.34,L,6500
1988-04-08장필준2017,2017,장필준,1988-04-08,1.3,56,0,0,0,4,8,21,3,67.1,37,35,307,82,9,2,6,26,3,4,82,0,3,4.68,3.66,1.6,108.4,137,1.3,삼,6500
1992-10-02서진용2017,2017,서진용,1992-10-02,1.26,42,0,0,0,2,3,3,3,46,21,20,198,43,9,0,4,23,0,0,55,0,3,3.91,3.97,1.44,128.6,127.1,1.26,S,4000
1989-01-02이용찬2017,2017,이용찬,1989-01-02,1.23,68,0,0,0,5,5,22,2,71.2,38,35,324,83,16,1,5,27,1,4,57,0,3,4.4,4.31,1.54,109.5,112.6,1.23,두,18000
1987-07-31원종현2017,2017,원종현,1987-07-31,1.22,68,0,0,0,3,6,0,22,80,44,39,346,86,11,2,4,19,1,7,69,0,5,4.39,3.6,1.31,113,138.3,1.22,N,14000
1996-10-04엄상백2017,2017,엄상백,1996-10-04,1.19,52,0,0,0,1,3,0,8,52,28,24,229,48,8,0,3,22,1,4,39,0,1,4.15,4.43,1.35,122,112.7,1.19,k,5300
1986-09-09보우덴2017,2017,보우덴,1986-09-09,1.17,17,0,0,17,3,5,0,0,87.1,47,45,389,90,14,1,15,38,0,6,51,1,6,4.64,6.31,1.47,103.8,75.6,1.17,두,65000
1981-05-04배영수2017,2017,배영수,1981-05-04,1.13,25,1,0,25,7,8,0,0,128,82,72,575,155,29,2,17,29,0,13,86,2,2,5.06,5.1,1.44,99.3,99.2,1.13,한,55000
1987-06-25배장호2017,2017,배장호,1987-06-25,1.12,72,0,0,0,8,1,0,6,66.1,36,32,287,70,17,1,9,19,5,8,47,0,2,4.34,5.08,1.34,116,99.1,1.12,롯,5400
1994-02-18심재민2017,2017,심재민,1994-02-18,1.1,64,0,0,2,1,7,0,13,74.2,48,43,344,86,12,1,11,31,2,4,69,1,4,5.18,5.13,1.57,97.8,97.5,1.1,k,5700
1994-05-02김유영2017,2017,김유영,1994-05-02,1.09,40,0,0,1,0,0,0,2,48.2,24,24,217,52,8,0,5,25,2,3,41,0,7,4.44,4.99,1.58,113.5,100.7,1.09,롯,3400
1993-07-22김재영2017,2017,김재영,1993-07-22,1.08,20,0,0,15,5,7,0,0,85.1,51,43,370,101,16,0,9,19,0,12,51,0,3,4.54,5,1.41,110.9,101,1.08,한,3000
1987-11-01장시환2017,2017,장시환,1987-11-01,1.07,53,0,0,0,4,4,0,10,51.1,28,25,228,48,9,0,6,31,3,4,57,0,8,4.38,4.9,1.54,115.1,102.5,1.07,k,8900
1982-03-28신재웅2017,2017,신재웅,1982-03-28,1.07,32,0,0,0,0,1,2,4,31,11,11,126,23,6,1,3,15,0,0,29,0,1,3.19,4.57,1.23,157.6,110.4,1.07,S,12000
1985-03-31오주원2017,2017,오주원,1985-03-31,1.03,57,0,0,3,2,7,1,18,73.2,44,39,329,96,22,1,10,15,1,2,56,0,6,4.76,4.63,1.51,104.4,105.2,1.03,넥,12000
1981-02-09심수창2017,2017,심수창,1981-02-09,1.02,48,0,0,0,3,1,2,2,57,32,30,260,71,13,3,8,22,1,2,54,0,4,4.74,4.88,1.63,106.2,104,1.02,한,25000
1995-05-07하영민2017,2017,하영민,1995-05-07,0.98,28,0,0,2,1,1,0,1,45.1,24,24,206,49,11,1,5,30,2,1,23,0,4,4.76,6.07,1.74,104.4,81.1,0.98,넥,6000
1995-02-24장현식2017,2017,장현식,1995-02-24,0.94,31,0,0,22,9,9,0,0,134.1,86,79,600,139,28,0,18,66,0,5,120,0,15,5.29,5.28,1.53,93.7,94.9,0.94,N,6400
1980-03-09권오준2017,2017,권오준,1980-03-09,0.9,45,0,0,0,1,2,0,1,56,32,32,233,57,12,0,11,14,0,4,55,0,2,5.14,5.29,1.27,98.6,95.8,0.9,삼,10500
1994-04-26김성민2017,2017,김성민,1994-04-26,0.89,33,1,0,15,4,3,0,1,87.2,54,48,411,104,20,1,12,40,0,9,75,0,2,4.93,5.48,1.64,101.1,89.8,0.89,S,18635
1981-02-11김승회2017,2017,김승회,1981-02-11,0.89,69,0,0,0,7,4,0,11,69,38,38,304,86,17,3,6,17,2,6,41,0,3,4.96,4.59,1.49,97.1,105.3,0.89,두,10000
1987-11-19백인식2017,2017,백인식,1987-11-19,0.87,11,0,0,2,0,0,2,2,18.2,5,5,74,15,2,0,0,5,0,4,10,1,0,2.41,4.11,1.07,208.8,121.1,0.87,S,3800
1993-06-14김원중2017,2017,김원중,1993-06-14,0.85,24,0,0,24,7,8,0,0,107.1,71,68,507,130,21,2,13,56,0,10,87,0,8,5.7,5.53,1.73,88.4,90.9,0.85,롯,3000
1983-02-08고효준2017,2017,고효준,1983-02-08,0.82,40,0,0,1,3,1,0,4,40,19,19,186,44,7,1,1,22,0,5,35,1,2,4.28,4.34,1.65,116.2,114.9,0.82,K,8000
1983-08-12이동걸2017,2017,이동걸,1983-08-12,0.8,24,0,0,0,0,0,1,2,36.2,18,17,146,36,8,1,5,5,0,3,22,0,1,4.17,4.96,1.12,120.5,101.9,0.8,한,5000
