,YYYY,team,name,birth,WAR,G,CG,SHO,GS,W,L,SV,HLD,INN,R,ER,BF,H,2B,3B,HR,BB,IBB,HBP,SO,BK,WP,ERA,FIP,WHIP,ERA+,FIP+,WPA,salary,salary_log
1763,2015,WYVERNS,김태훈,1990-05-19,-0.03,1,0,0,0,0,0,0,0,0.1,1,1,2,0,0,0,0,1,0,0,0,0.0,0.0,27.0,12.62,3.0,17.9,38.5,0.0,2700.0,7.90100705199242
1764,2015,GIANTS,심규범,1991-09-04,-0.03,16,0,0,0,0,1,0,1,6.1,5,5,31,7,0,0,1,6,1,0,6,0.0,0.0,7.11,6.14,2.05,70.9,80.3,-0.28,2400.0,7.783224016336037
1765,2015,EAGLES,김범수,1995-10-03,-0.04,15,0,0,0,0,2,0,0,14.2,12,12,72,10,3,0,0,20,0,1,10,0.0,3.0,7.36,6.55,2.05,67.6,75.0,-0.18,3200.0,8.070906088787819
1766,2015,EAGLES,마일영,1981-05-28,-0.04,2,0,0,0,0,0,0,0,0.1,1,0,5,0,0,0,0,1,0,1,0,0.0,0.0,0.0,21.62,3.0,93.4590909090909,23.0,-0.07,15000.0,9.615805480084347
1767,2015,HEROS,하영민,1995-05-07,-0.05,18,0,0,2,2,0,0,0,34.2,30,29,159,48,8,1,7,12,0,2,25,0.0,5.0,7.53,6.01,1.73,66.1,83.1,-0.14,5500.0,8.612503371220562
1768,2015,LIONS,김현우,1988-01-21,-0.05,11,0,0,0,0,0,0,0,12.1,10,10,55,14,3,1,5,5,0,1,14,0.0,0.0,7.3,8.08,1.54,67.7,60.9,-0.11,4500.0,8.411832675758411
1769,2015,DYNOS,손정욱,1990-12-24,-0.05,20,0,0,1,1,0,0,0,23.1,17,17,112,37,8,0,3,9,0,0,17,0.0,0.0,6.56,4.99,1.97,73.1,97.9,-0.43,6600.0,8.794824928014517
1770,2015,DYNOS,장현식,1995-02-24,-0.05,2,0,0,0,0,0,0,0,2.0,2,2,11,3,0,0,0,2,0,0,3,0.0,0.0,9.0,3.62,2.5,53.2,135.2,0.14,2700.0,7.90100705199242
1771,2015,EAGLES,최영환,1992-02-20,-0.05,1,0,0,0,0,0,0,0,1.1,2,0,8,2,1,0,0,2,0,0,1,0.0,0.0,0.0,6.62,3.0,93.4590909090909,74.1,-0.06,2400.0,7.783224016336037
1772,2015,EAGLES,허유강,1986-11-16,-0.05,5,0,0,0,0,0,0,0,2.2,3,3,12,1,1,0,0,2,0,2,1,0.0,1.0,10.13,7.37,1.13,49.2,67.3,0.01,3100.0,8.039157390473237
1773,2015,LIONS,김건한,1981-03-26,-0.06,16,0,0,1,1,1,0,0,16.1,11,11,83,26,7,0,1,8,0,1,6,0.0,0.0,6.06,5.33,2.08,81.5,92.4,-0.19,6000.0,8.699514748210191
1774,2015,BEARS,박종기,1995-01-21,-0.06,3,0,0,0,0,0,0,0,2.1,3,3,13,4,1,0,1,3,0,0,2,0.0,0.0,11.57,11.33,3.0,40.5,39.8,-0.01,2700.0,7.90100705199242
1775,2015,GIANTS,이재곤,1988-11-24,-0.06,5,0,0,5,0,2,0,0,13.0,10,9,71,15,3,0,1,18,0,4,9,0.0,0.0,6.23,8.31,2.54,80.9,58.7,-0.24,3800.0,8.242756345714477
1776,2015,DYNOS,배재환,1995-02-24,-0.06,1,0,0,0,0,0,0,0,1.0,2,2,7,1,0,0,0,3,0,0,2,0.0,0.0,18.0,8.62,4.0,26.6,56.9,-0.01,2700.0,7.90100705199242
1777,2015,EAGLES,정재원,1984-08-11,-0.06,3,0,0,0,0,0,0,0,4.0,5,5,19,5,0,0,2,3,0,0,4,0.0,0.0,11.25,10.37,2.0,44.3,47.9,-0.01,3700.0,8.216088098632316
1778,2015,TWINS,김광삼,1980-08-15,-0.07,4,0,0,4,0,1,0,0,15.2,13,10,72,16,2,0,2,9,0,1,11,0.0,0.0,5.74,5.79,1.6,81.7,80.6,-0.26,5000.0,8.517193191416238
1779,2015,BEARS,변진수,1993-04-01,-0.07,1,0,0,0,1,0,0,0,1.2,2,2,9,1,0,0,0,3,0,1,1,0.0,2.0,10.8,9.62,2.4,43.4,50.5,0.07,7300.0,8.895629627136483
1780,2015,DYNOS,이대환,1979-05-28,-0.09,1,0,0,0,0,0,0,0,0.1,2,2,4,2,0,1,0,0,0,1,0,0.0,0.0,54.0,12.62,6.0,8.9,39.0,-0.02,3700.0,8.216088098632316
1781,2015,EAGLES,문재현,1992-03-06,-0.09,2,0,0,0,0,0,0,0,0.1,2,2,5,1,0,0,0,3,0,0,0,0.0,0.0,54.0,30.62,12.0,9.2,16.0,-0.05,2700.0,7.90100705199242
1782,2015,GIANTS,최대성,1985-05-17,-0.1,8,0,0,0,0,0,0,0,2.2,4,4,19,4,3,0,1,7,0,0,0,0.0,2.0,13.5,16.37,4.13,37.3,30.1,-0.29,7500.0,8.922658299524402
1783,2015,BEARS,이재우,1980-02-09,-0.1,37,0,0,1,0,2,0,9,46.0,33,32,213,44,7,1,9,28,0,5,47,0.0,2.0,6.26,6.27,1.57,74.9,73.1,-0.73,12500.0,9.433483923290392
1784,2015,TWINS,장진용,1986-01-28,-0.12,11,0,0,9,1,3,0,0,32.1,26,23,150,43,7,2,5,7,0,5,20,0.0,0.0,6.4,5.5,1.55,73.3,83.8,-0.73,5000.0,8.517193191416238
1785,2015,TIGERS,홍건희,1992-09-29,-0.12,38,0,0,7,2,5,1,0,82.0,63,55,383,84,10,2,18,57,4,4,86,0.0,8.0,6.04,6.46,1.72,81.7,76.9,-1.63,4500.0,8.411832675758411
1786,2015,TWINS,최동환,1989-09-19,-0.13,17,0,0,0,0,0,0,0,20.2,19,19,101,32,5,0,7,6,1,2,21,0.0,2.0,8.27,7.0,1.84,56.7,63.4,-0.15,3500.0,8.160518247477505
1787,2015,BEARS,김명성,1988-04-08,-0.13,17,0,0,0,1,0,0,0,17.1,15,15,89,27,5,0,2,11,0,1,10,0.0,4.0,7.79,6.04,2.19,60.2,77.5,-0.3,3200.0,8.070906088787819
1788,2015,BEARS,김수완,1989-07-20,-0.13,9,0,0,2,0,0,0,0,15.1,15,15,80,22,6,1,4,9,0,3,13,0.0,0.0,8.8,7.66,2.02,53.2,59.3,-0.21,7000.0,8.85366542803745
1789,2015,HEROS,김동준,1992-03-02,-0.14,22,0,0,5,1,1,0,0,50.1,41,36,237,56,10,2,7,30,0,3,32,0.0,4.0,6.44,6.12,1.71,77.3,81.3,-0.81,3000.0,8.006367567650246
1790,2015,HEROS,배힘찬,1983-12-08,-0.15,7,0,0,0,0,1,0,0,6.2,7,5,37,10,3,0,1,6,1,0,1,0.0,3.0,6.75,7.52,2.4,73.7,66.6,-0.43,3000.0,8.006367567650246
1791,2015,GIANTS,심수창,1981-02-09,-0.15,39,0,0,6,4,6,5,3,73.1,56,49,340,99,14,0,9,29,4,3,76,0.0,14.0,6.01,4.28,1.75,83.8,114.9,-1.25,5500.0,8.612503371220562
1792,2015,GIANTS,허준혁,1985-12-15,-0.15,3,0,0,0,0,0,0,0,1.2,5,4,12,6,2,0,0,0,0,0,0,0.0,0.0,21.6,3.62,3.6,23.3,135.2,0.0,3000.0,8.006367567650246
1793,2015,TIGERS,김병현,1979-01-19,-0.19,23,0,0,8,0,5,0,2,49.0,38,38,232,67,12,0,7,18,1,11,38,1.0,0.0,6.98,5.64,1.74,70.7,87.9,-1.6,15000.0,9.615805480084347
1794,2015,DYNOS,윤강민,1990-10-08,-0.19,2,0,0,0,0,0,0,0,1.0,5,5,8,2,0,0,0,3,0,1,1,0.0,0.0,45.0,13.62,5.0,10.6,36.1,-0.04,2700.0,7.90100705199242
1795,2015,GIANTS,이정민,1979-03-02,-0.2,34,0,0,0,1,4,1,5,44.2,34,29,212,59,10,0,4,31,2,2,36,0.0,7.0,5.84,5.25,2.02,86.3,93.3,-0.77,6500.0,8.779557455883728
1796,2015,GIANTS,정재훈,1980-01-01,-0.2,10,0,0,0,0,0,0,0,6.1,8,5,40,16,2,0,1,6,0,0,5,0.0,0.0,7.11,6.93,3.47,70.9,71.1,-0.37,35000.0,10.46310334047155
1797,2015,EAGLES,장민재,1990-03-19,-0.2,4,0,0,0,0,0,0,0,4.0,8,8,25,9,1,1,1,7,1,0,3,0.0,2.0,18.0,9.87,4.0,27.7,49.7,-0.02,3700.0,8.216088098632316
1798,2015,TIGERS,이종석,1992-07-21,-0.21,2,0,0,0,0,0,0,0,4.0,8,7,24,10,2,0,2,2,0,0,3,0.0,0.0,15.75,10.12,3.0,31.3,48.7,-0.15,2700.0,7.90100705199242
1799,2015,LIONS,김기태,1987-05-11,-0.21,23,0,0,0,3,0,0,0,29.1,25,23,131,36,8,1,11,10,0,0,23,0.0,1.0,7.06,7.95,1.57,70.0,61.9,-0.25,4000.0,8.294049640102028
1800,2015,WIZ,이창재,1992-12-29,-0.24,38,0,0,0,0,1,0,3,33.0,30,25,151,38,8,0,8,12,1,2,32,0.0,3.0,6.82,6.01,1.52,73.7,80.7,-0.62,4400.0,8.389359819906353
1801,2015,DYNOS,이승호,1981-09-09,-0.25,1,0,0,1,0,1,0,0,1.0,4,4,7,3,1,0,0,1,0,0,1,0.0,0.0,36.0,4.62,4.0,13.3,106.0,-0.23,35000.0,10.46310334047155
1802,2015,LIONS,임현준,1988-12-21,-0.25,7,0,0,0,0,0,0,0,6.1,10,8,33,11,3,1,3,2,0,0,6,0.0,1.0,11.37,8.83,2.05,43.4,55.8,0.02,3300.0,8.101677747454572
1803,2015,HEROS,김상수,1988-01-02,-0.27,2,0,0,1,0,1,0,0,5.0,8,6,30,10,3,0,1,5,0,0,2,0.0,0.0,10.8,8.42,3.0,46.1,59.2,-0.41,6000.0,8.699514748210191
1804,2015,DYNOS,찰리,1985-10-25,-0.31,12,0,0,12,4,5,0,0,53.1,39,34,245,67,14,1,8,19,0,7,29,0.0,1.0,5.74,5.94,1.61,83.5,82.2,-1.42,80000.0,11.289781913656018
1805,2015,LIONS,장필준,1988-04-08,-0.31,2,0,0,1,0,0,0,0,4.0,7,7,22,10,2,0,2,0,0,0,4,0.0,0.0,15.75,8.12,2.5,31.3,60.7,-0.39,2800.0,7.937374696163295
1806,2015,WIZ,주권,1995-05-31,-0.37,15,0,0,3,0,2,0,0,24.1,26,23,123,43,10,1,6,9,0,2,13,0.0,2.0,8.51,7.11,2.14,59.1,68.1,-0.54,3600.0,8.1886891244442
1807,2015,BEARS,이원재,1988-12-01,-0.37,12,0,0,0,1,0,0,0,10.2,15,15,63,21,3,0,2,12,0,1,5,0.0,4.0,12.66,8.77,3.09,37.0,53.0,-0.09,2800.0,7.937374696163295
1808,2015,LIONS,장원삼,1983-06-09,-0.37,26,0,0,25,10,9,0,0,136.2,96,88,599,151,32,2,29,50,1,1,107,0.0,3.0,5.8,5.91,1.47,85.2,83.3,-2.27,75000.0,11.225243392518447
1809,2015,LIONS,권오준,1980-03-09,-0.44,30,0,0,0,0,0,0,0,28.0,27,25,131,33,9,0,5,9,1,5,24,0.0,2.0,8.04,5.62,1.5,61.4,87.7,-0.42,7000.0,8.85366542803745
1810,2015,WIZ,김사율,1980-04-17,-0.45,21,0,0,0,0,0,0,0,25.2,28,23,126,40,13,2,4,11,1,2,24,0.0,3.0,8.06,5.17,1.99,62.3,94.6,-0.99,20000.0,9.903487552536127
1811,2015,HEROS,이상민,1990-11-04,-0.45,23,0,0,0,0,1,0,1,19.1,23,23,99,29,2,1,4,10,0,3,12,0.0,1.0,10.71,7.08,2.02,46.5,70.4,-0.63,3000.0,8.006367567650246
1812,2015,GIANTS,이인복,1991-06-18,-0.48,9,0,0,1,0,0,0,0,20.1,25,23,105,36,9,0,4,8,0,2,9,0.0,4.0,10.18,6.76,2.16,49.5,73.5,-0.48,2900.0,7.9724660159745655
1813,2015,TIGERS,문경찬,1992-07-08,-0.48,8,0,0,4,1,3,0,0,27.2,32,30,133,44,9,4,7,10,0,1,15,0.0,0.0,9.76,7.01,1.95,50.5,70.2,-0.71,2700.0,7.90100705199242
1814,2015,BEARS,장민익,1991-02-05,-0.48,4,0,0,0,0,0,0,0,4.0,14,13,31,11,0,0,4,8,0,0,4,0.0,1.0,29.25,20.62,4.75,16.0,21.4,0.02,2800.0,7.937374696163295
1815,2015,HEROS,문성현,1991-11-09,-0.49,34,0,0,13,0,5,0,1,91.2,75,64,425,114,19,1,10,39,0,5,58,0.0,9.0,6.28,5.21,1.67,79.2,95.3,-2.53,11000.0,9.305650551780507
1816,2015,TIGERS,임기준,1991-10-08,-0.5,17,0,0,6,1,3,0,0,34.0,32,25,175,39,9,0,4,27,0,12,26,0.0,4.0,6.62,7.06,1.94,74.5,70.1,-1.05,3300.0,8.101677747454572
1817,2015,LIONS,신용운,1983-09-08,-0.5,35,0,0,0,1,1,0,2,25.2,23,20,131,35,5,0,2,16,2,2,22,0.0,5.0,7.01,4.78,1.99,70.4,103.1,-0.86,5500.0,8.612503371220562
1818,2015,WYVERNS,문광은,1987-11-09,-0.52,53,0,0,1,1,5,1,11,64.1,55,49,304,87,22,0,13,27,5,4,54,0.0,10.0,6.85,5.78,1.77,70.5,84.6,-1.63,6000.0,8.699514748210191
1819,2015,EAGLES,송은범,1984-03-17,-0.53,33,0,0,14,2,9,4,1,70.1,59,55,341,103,22,2,10,30,0,4,48,1.0,11.0,7.04,5.55,1.89,70.8,89.0,-2.44,45000.0,10.714417768752456
1820,2015,EAGLES,송창식,1985-03-25,-0.56,64,0,0,10,8,7,0,11,109.0,82,78,503,115,20,0,29,64,5,7,87,1.0,8.0,6.44,7.29,1.64,77.3,67.8,-2.99,16000.0,9.680344001221918
1821,2015,GIANTS,구승민,1990-06-12,-0.58,11,0,0,3,0,2,0,0,29.0,33,33,140,46,4,2,9,9,0,2,20,0.0,4.0,10.24,7.41,1.9,49.2,67.7,-0.58,2900.0,7.9724660159745655
1822,2015,LIONS,정인욱,1990-12-18,-0.6,12,0,0,4,2,2,1,0,29.1,27,27,143,40,9,0,5,16,0,2,29,0.0,0.0,8.28,5.7,1.91,59.6,86.5,-0.66,6000.0,8.699514748210191
1823,2015,WIZ,정성곤,1996-07-10,-0.7,20,0,0,15,2,6,0,0,58.0,58,55,300,81,15,0,12,51,0,1,41,1.0,2.0,8.53,7.58,2.28,58.9,64.4,-1.61,3900.0,8.268731832117737
1824,2015,GIANTS,김성배,1981-01-12,-0.7,45,0,0,0,2,3,1,5,39.2,34,34,188,51,16,0,2,19,3,2,33,1.0,0.0,7.71,3.97,1.77,65.3,122.8,-0.83,18000.0,9.798127036878302
1825,2015,DYNOS,노성호,1989-10-22,-0.73,17,0,0,3,1,2,0,0,23.2,28,28,122,33,4,1,8,23,0,0,25,0.0,4.0,10.65,8.81,2.37,45.0,55.3,-0.85,5500.0,8.612503371220562
1826,2015,EAGLES,유창식,1992-05-15,-0.96,27,0,0,12,0,8,0,0,54.2,53,48,268,67,12,0,9,40,0,3,34,0.0,8.0,7.9,6.87,1.96,62.6,71.8,-2.69,6400.0,8.764053269347762
1827,2015,HEROS,김택형,1996-10-10,-1.07,37,0,0,10,4,4,0,2,58.0,58,51,293,79,10,1,7,42,0,6,55,0.0,9.0,7.91,5.77,2.09,62.9,86.0,-2.19,4400.0,8.389359819906353
1828,2015,BEARS,진야곱,1989-04-11,-1.3,47,0,0,14,5,9,0,4,102.2,88,80,486,120,26,0,12,68,0,3,108,4.0,9.0,7.01,5.11,1.83,66.9,91.4,-2.28,6000.0,8.699514748210191
1829,2015,EAGLES,배영수,1981-05-04,-1.55,32,0,0,21,4,11,0,1,101.0,93,79,469,124,19,1,21,39,0,14,56,0.0,6.0,7.04,6.78,1.61,70.8,72.9,-3.88,55000.0,10.915088464214607
1830,2014,HEROS,밴헤켄,1979-07-31,6.92,31,0,0,31,20,6,0,0,187.0,81,73,788,193,33,5,9,53,0,3,178,2.0,6.0,3.51,3.48,1.32,150.1,152.1,1.24,35000.0,10.46310334047155
1831,2014,WYVERNS,김광현,1988-07-22,5.2,28,1,0,28,13,9,0,0,173.2,77,66,749,178,36,4,10,81,1,3,145,1.0,9.0,3.42,4.37,1.49,149.2,118.8,0.94,27000.0,10.203592144986466
1832,2014,BEARS,니퍼트,1981-05-06,5.03,30,1,0,28,14,7,0,1,179.1,83,76,760,186,20,1,17,48,0,6,158,0.0,10.0,3.81,4.23,1.31,129.7,118.7,0.22,38700.0,10.563594879017874
1833,2014,TIGERS,양현종,1988-03-01,4.99,29,0,0,29,16,8,0,0,171.1,85,81,732,162,30,6,12,77,1,4,165,0.0,5.0,4.25,4.24,1.4,122.7,125.1,2.03,12000.0,9.392661928770137
1834,2014,GIANTS,옥스프링,1977-05-13,4.79,32,0,0,31,10,8,0,0,184.1,93,86,781,184,48,1,20,63,1,5,130,0.0,1.0,4.2,4.95,1.34,129.8,107.8,-0.35,25000.0,10.126631103850338
1835,2014,LIONS,윤성환,1981-10-08,4.67,28,1,1,28,12,7,0,0,170.1,87,83,728,196,30,4,18,37,0,8,133,0.0,4.0,4.39,4.46,1.37,120.6,118.4,-0.04,45000.0,10.714417768752456
1836,2014,DYNOS,해커,1983-03-26,4.31,30,1,0,29,8,8,0,0,172.2,86,78,749,169,22,2,14,62,0,14,112,0.0,5.0,4.07,4.93,1.34,128.0,107.0,0.54,30000.0,10.308952660644293
1837,2014,TWINS,우규민,1985-01-21,3.96,29,0,0,28,11,5,0,0,153.2,78,69,653,170,18,5,11,34,1,12,103,0.0,2.0,4.04,4.32,1.33,122.5,117.3,0.28,18000.0,9.798127036878302
1838,2014,DYNOS,이재학,1990-10-04,3.8,29,1,0,28,10,9,0,0,156.0,77,73,668,152,28,2,16,68,0,8,131,0.0,2.0,4.21,4.97,1.41,123.6,106.2,-0.2,12500.0,9.433483923290392
1839,2014,DYNOS,찰리,1985-10-25,3.77,28,1,1,28,12,8,0,0,165.1,90,70,718,184,31,0,13,55,0,9,92,2.0,5.0,3.81,4.93,1.45,136.6,107.1,-0.82,30000.0,10.308952660644293
1840,2014,GIANTS,장원준,1985-07-31,3.55,27,0,0,27,10,9,0,0,155.0,87,79,674,160,27,6,15,67,1,3,107,0.0,9.0,4.59,5.07,1.47,118.8,105.0,-0.81,32000.0,10.373491181781864
1841,2014,BEARS,유희관,1986-06-01,3.28,30,1,0,30,12,9,0,0,177.1,98,87,779,202,41,6,21,51,0,8,112,0.0,5.0,4.42,5.13,1.43,112.0,97.5,-0.22,10000.0,9.210340371976184
1842,2014,HEROS,조상우,1994-09-04,3.15,48,0,0,0,6,2,0,11,69.1,21,19,280,53,9,0,2,29,0,3,73,1.0,6.0,2.47,3.51,1.18,213.8,149.7,0.56,2800.0,7.937374696163295
1843,2014,HEROS,한현희,1993-06-25,3.0,66,0,0,0,4,2,2,31,78.2,30,28,342,75,9,1,6,31,1,4,83,0.0,2.0,3.2,4.03,1.35,164.6,131.8,2.04,12500.0,9.433483923290392
1844,2014,LIONS,배영수,1981-05-04,2.8,25,1,0,24,8,6,0,0,133.2,87,81,597,171,39,7,14,39,1,5,111,1.0,4.0,5.45,4.52,1.57,97.0,116.8,-1.75,55000.0,10.915088464214607
1845,2014,LIONS,장원삼,1983-06-09,2.66,24,0,0,24,11,5,0,0,129.1,70,59,562,149,33,2,16,37,0,5,63,0.0,6.0,4.11,5.46,1.44,128.8,97.0,-0.12,75000.0,11.225243392518447
1846,2014,TWINS,봉중근,1980-07-15,2.59,50,0,0,0,2,4,30,0,49.2,16,16,216,51,7,0,2,17,2,4,45,0.0,6.0,2.9,3.71,1.37,170.8,138.2,0.93,45000.0,10.714417768752456
1847,2014,TWINS,류제국,1983-05-30,2.31,27,0,0,27,9,7,0,0,147.2,100,84,661,146,29,6,13,58,3,13,128,0.0,9.0,5.12,4.65,1.38,96.7,108.5,-2.26,18000.0,9.798127036878302
1848,2014,TWINS,이동현,1983-01-12,2.3,61,0,0,0,5,1,2,23,59.1,18,18,250,54,10,1,2,21,1,8,38,0.0,3.0,2.73,4.43,1.26,181.3,116.4,0.53,17000.0,9.740968623038354
1849,2014,GIANTS,김승회,1981-02-11,2.3,54,0,0,0,1,2,20,4,56.0,19,19,229,47,12,2,4,18,0,3,40,0.0,1.0,3.05,4.48,1.16,178.5,118.2,1.35,12000.0,9.392661928770137
1850,2014,LIONS,안지만,1983-10-01,2.3,55,0,0,0,6,3,1,27,62.1,27,26,263,51,9,0,5,30,2,4,67,0.0,4.0,3.75,4.29,1.3,140.9,122.6,1.39,41000.0,10.621327345686446
1851,2014,EAGLES,이태양,1990-07-03,2.2,30,0,0,26,7,10,0,0,153.0,100,90,677,183,31,6,27,41,2,7,96,1.0,10.0,5.29,5.8,1.46,102.5,91.2,-1.25,3000.0,8.006367567650246
1852,2014,HEROS,손승락,1982-03-04,2.17,62,0,0,0,3,5,32,0,62.1,30,30,259,69,12,0,6,11,0,2,53,0.0,3.0,4.33,4.03,1.28,121.7,132.6,-0.02,43000.0,10.668955394675699
1853,2014,EAGLES,안영명,1984-11-19,2.15,48,0,0,6,7,6,4,6,97.2,59,49,447,114,20,3,8,36,1,13,64,0.0,3.0,4.52,5.08,1.54,120.1,104.0,-1.57,11500.0,9.350102314351341
1854,2014,GIANTS,유먼,1979-10-11,1.95,28,0,0,28,12,10,0,0,151.2,109,100,701,196,22,6,20,63,0,3,84,0.0,3.0,5.93,5.77,1.71,91.9,92.8,-3.17,36000.0,10.491274217438248
1855,2014,DYNOS,원종현,1987-07-31,1.93,73,0,0,0,5,3,1,11,71.0,36,32,311,62,11,1,7,31,3,8,73,0.0,5.0,4.06,4.6,1.31,128.3,114.7,-0.26,2400.0,7.783224016336037
1856,2014,EAGLES,유창식,1992-05-15,1.81,21,0,0,18,4,4,0,0,91.1,54,42,436,100,15,3,2,72,1,3,53,0.0,11.0,4.14,5.41,1.88,131.1,97.4,-0.71,6400.0,8.764053269347762
1857,2014,BEARS,오현택,1985-07-17,1.76,58,0,0,2,4,3,0,4,66.2,28,27,300,81,20,2,6,18,1,5,56,0.0,0.0,3.65,4.34,1.49,135.7,116.0,-0.76,8000.0,8.987196820661973
1858,2014,TWINS,임정우,1991-04-02,1.74,25,0,0,10,2,5,0,0,73.1,35,34,317,79,14,1,6,26,2,5,54,1.0,5.0,4.17,4.63,1.43,118.6,109.1,-0.53,6500.0,8.779557455883728
1859,2014,EAGLES,윤규진,1984-07-28,1.69,43,0,0,0,7,2,9,3,72.0,39,37,311,69,14,1,11,31,2,1,73,0.0,8.0,4.63,5.06,1.39,117.3,104.3,0.06,8000.0,8.987196820661973
1860,2014,TIGERS,최영필,1974-05-13,1.68,40,0,0,0,4,2,0,14,53.2,25,19,228,52,13,0,6,15,1,1,45,0.0,3.0,3.19,4.47,1.25,163.8,118.4,-0.09,9000.0,9.104979856318357
1861,2014,GIANTS,송승준,1980-06-29,1.64,24,0,0,23,8,11,0,0,122.0,91,81,572,166,29,4,16,43,0,10,89,0.0,4.0,5.98,5.41,1.71,91.2,98.8,-2.34,36000.0,10.491274217438248
1862,2014,WYVERNS,윤길현,1983-09-23,1.62,59,0,0,0,3,3,7,9,57.2,27,25,247,49,10,1,7,28,2,1,63,0.0,9.0,3.9,4.65,1.34,130.8,111.8,-1.36,14500.0,9.581903928408666
1863,2014,TWINS,유원상,1986-06-17,1.62,66,0,0,0,4,5,0,16,68.0,35,33,289,67,11,1,6,23,1,2,49,0.0,3.0,4.37,4.62,1.32,113.4,109.1,-0.22,7500.0,8.922658299524402
1864,2014,WYVERNS,전유수,1986-11-29,1.55,67,0,0,0,7,4,0,5,84.2,51,47,383,99,14,4,11,37,3,3,72,0.0,5.0,5.0,5.16,1.61,102.2,101.5,-1.91,5000.0,8.517193191416238
1865,2014,TIGERS,어센시오,1984-05-05,1.53,46,0,0,0,4,1,20,0,46.2,24,21,207,49,12,1,5,14,0,2,56,0.0,5.0,4.05,3.88,1.35,128.9,137.0,0.1,25000.0,10.126631103850338
1866,2014,TWINS,신재웅,1982-03-28,1.47,57,0,0,2,8,3,0,8,64.0,29,27,271,62,10,2,7,26,0,2,46,0.0,1.0,3.8,5.15,1.38,130.4,97.3,-1.11,8000.0,8.987196820661973
1867,2014,BEARS,이용찬,1989-01-02,1.43,48,0,0,0,5,5,17,0,51.0,28,24,221,56,12,2,3,16,1,3,47,0.0,5.0,4.24,3.84,1.41,116.8,132.7,-1.47,14500.0,9.581903928408666
1868,2014,DYNOS,김진성,1985-03-07,1.41,58,0,0,0,3,3,25,1,48.1,25,22,211,40,8,1,4,26,0,2,52,0.0,1.0,4.1,4.52,1.37,127.0,116.7,0.76,4300.0,8.366370301681654
1869,2014,DYNOS,손민한,1975-01-02,1.37,52,0,0,1,4,4,1,9,48.1,20,19,210,56,12,0,5,14,1,3,23,0.0,3.0,3.54,5.24,1.45,147.1,100.8,-1.28,10000.0,9.210340371976184
1870,2014,LIONS,차우찬,1987-05-31,1.34,69,0,0,0,3,4,0,21,82.0,57,51,375,86,15,5,9,42,2,2,79,0.0,7.0,5.6,4.89,1.56,94.5,107.9,-0.89,24000.0,10.085809109330082
1871,2014,GIANTS,정대현,1978-11-10,1.34,60,0,0,0,4,2,2,13,42.0,19,19,181,40,13,0,2,13,2,6,27,0.0,0.0,4.07,4.4,1.26,133.9,120.1,0.37,50000.0,10.819778284410283
1872,2014,GIANTS,최대성,1985-05-17,1.32,41,0,0,0,2,2,0,1,45.1,17,13,198,41,12,0,1,25,0,3,43,0.0,9.0,2.58,4.1,1.46,211.2,127.5,-0.79,7500.0,8.922658299524402
1873,2014,DYNOS,임창민,1985-08-25,1.25,41,0,0,0,6,3,1,5,53.1,28,26,240,50,15,0,5,29,1,2,53,1.0,2.0,4.39,4.77,1.48,118.6,110.4,0.0,6200.0,8.732304571033183
1874,2014,TWINS,정찬헌,1990-01-26,1.22,51,0,0,0,1,3,3,8,52.2,26,26,239,57,10,2,5,27,9,5,41,0.0,3.0,4.44,4.84,1.6,111.4,103.6,-0.31,3200.0,8.070906088787819
1875,2014,GIANTS,김사율,1980-04-17,1.21,33,0,0,7,2,5,0,2,79.1,55,51,358,95,17,2,13,30,1,3,71,0.0,8.0,5.79,5.41,1.58,94.2,99.2,-1.06,15000.0,9.615805480084347
1876,2014,GIANTS,강영식,1981-06-17,1.2,52,0,0,0,2,5,0,14,47.0,25,25,203,46,8,1,4,24,0,2,42,0.0,4.0,4.79,4.83,1.49,113.9,109.5,-0.4,30000.0,10.308952660644293
1877,2014,GIANTS,이정민,1979-03-02,1.18,25,0,0,0,1,1,0,8,33.1,14,9,152,42,5,0,1,15,1,0,25,0.0,2.0,2.43,4.01,1.71,224.3,131.4,0.35,4500.0,8.411832675758411
1878,2014,LIONS,권혁,1983-11-06,1.18,38,0,0,0,3,2,0,1,34.2,13,11,137,27,7,0,4,11,1,0,38,0.0,1.0,2.86,4.03,1.1,185.2,130.6,-0.52,26000.0,10.165851817003619
1879,2014,BEARS,이현승,1983-10-11,1.15,65,0,0,3,3,3,0,15,55.0,34,31,259,68,12,2,2,23,1,3,39,1.0,4.0,5.07,4.27,1.66,97.5,120.5,0.0,11000.0,9.305650551780507
1880,2014,WYVERNS,박희수,1983-07-13,1.14,21,0,0,0,1,2,13,0,20.2,8,8,88,17,2,0,1,8,2,4,29,0.0,0.0,3.48,3.13,1.21,146.5,161.9,0.19,19000.0,9.852194258148577
1881,2014,TIGERS,김진우,1983-03-07,1.13,28,0,0,13,3,4,1,1,90.2,66,60,429,100,21,2,8,61,0,7,85,0.0,10.0,5.96,5.38,1.78,87.6,98.5,-2.52,13000.0,9.472704636443673
1882,2014,TIGERS,임준섭,1989-07-16,1.09,29,1,1,24,5,11,0,0,130.2,95,88,588,157,25,4,15,67,1,6,54,0.0,8.0,6.06,6.17,1.71,86.1,85.4,-2.56,6000.0,8.699514748210191
