birth||name,year||team,WAR,G,CG,SHO,GS,W,L,SV,HLD,INN,R,ER,BF,H,2B,3B,HR,BB,IBB,HBP,SO,BK,WP,ERA,FIP,WHIP,ERA+,FIP+,WPA
1995-09-11 || 이수민,22삼,0.04,4,0,0,0,0,0,0,0,4.2,3,3,23,3,0,0,1,5,0,1,2,0,0,5.79,9.12,1.71,72.2,45.4,-0.1
1982-06-21 || 이대호,22롯,0.04,1,0,0,0,0,0,0,1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.34,0,,122.1,0.05
1992-08-23 || 양현,22키,0.04,25,0,0,0,3,2,2,5,36.2,23,21,167,39,5,0,4,17,2,1,14,0,1,5.15,5.3,1.53,77.6,74.7,-0.73
2002-02-15 || 지명성,22K,0.04,2,0,0,0,0,0,0,0,2,1,1,10,3,0,0,0,0,0,1,1,0,1,4.5,3.84,1.5,91.5,105.1,0
2000-07-10 || 김현수,22K,0.04,1,0,0,0,0,0,0,0,2,1,1,9,3,1,0,0,1,0,0,1,0,0,4.5,3.84,2,90.6,106.5,0
2002-12-05 || 이명종,22키,0.03,27,0,0,0,4,1,0,4,27.1,17,16,126,28,4,0,3,16,1,2,20,0,1,5.27,5.17,1.61,75.9,76.3,-0.1
1988-04-08 || 장필준,22삼,0.03,19,0,0,1,0,3,0,0,30,20,19,139,38,11,1,1,15,2,3,17,0,1,5.7,4.24,1.77,73.2,96.3,-1.2
1999-05-24 || 박동수,22N,0.03,10,0,0,0,0,0,0,0,14.2,10,9,74,11,3,0,0,21,0,1,15,0,1,5.52,5.79,2.18,73.7,71,0.04
1992-07-16 || 송윤준,22한,0.03,3,0,0,0,0,0,0,0,4.1,3,3,21,3,0,1,0,2,0,2,3,0,0,6.23,4.72,1.15,65,86.4,0.01
1994-03-30 || 조현우,22K,0.02,19,0,0,0,0,0,0,2,12,8,6,57,14,3,1,0,4,0,4,5,0,0,4.5,4.51,1.5,91.5,89.6,-0.09
1991-09-26 || 조무근,22롯,0.02,2,0,0,0,0,0,0,0,2,1,1,9,2,1,0,0,1,0,0,1,0,0,4.5,3.84,1.5,92.5,106.7,0
1989-10-22 || 노성호,22삼,0.02,3,0,0,0,0,0,0,0,2,1,1,11,2,0,0,0,3,0,0,2,0,0,4.5,5.84,2.5,92.8,69.1,-0.09
2002-04-10 || 송승기,22L,0.02,7,0,0,0,0,1,0,0,8.1,5,5,40,9,2,0,1,6,0,0,10,0,1,5.4,4.66,1.8,73.6,84.7,-0.31
2000-12-07 || 권휘,22두,0.02,10,0,0,0,0,0,0,1,9.1,6,6,40,8,0,0,1,5,0,1,5,0,2,5.79,5.59,1.39,68.8,71.1,0.02
2000-05-07 || 하준수,22N,0.02,2,0,0,0,0,0,0,0,3,2,2,15,3,1,0,0,3,0,0,1,0,0,6,5.67,2,67.9,72.4,0
1992-03-22 || 박정준,22삼,0.02,8,0,0,0,0,0,0,0,10,7,7,45,10,2,0,2,5,0,1,4,0,0,6.3,6.94,1.5,66.3,60,-0.01
1994-05-02 || 김유영,22롯,0.02,68,0,0,0,5,2,0,13,51,34,32,254,72,15,1,4,30,2,3,44,0,4,5.65,4.46,2,73.7,91.5,-0.88
2001-11-09 || 김창훈,22롯,0.01,1,0,0,0,0,0,0,0,1.2,1,1,8,3,1,0,0,0,0,0,2,0,0,5.4,0.94,1.8,77.1,447.3,0
1996-05-10 || 박세웅,22삼,0.01,5,0,0,0,0,0,0,0,2.2,2,2,14,1,0,0,0,5,0,1,2,0,0,6.75,8.59,2.25,61.8,46.9,-0.07
1989-11-28 || 문승원,22S,0.01,23,0,0,0,1,1,3,3,24.2,15,14,112,32,6,0,3,7,0,2,25,0,0,5.11,3.99,1.58,81.5,106,-0.46
2001-08-02 || 장재혁,22K,0,3,0,0,0,0,0,0,0,3,2,2,15,3,0,0,0,3,0,0,4,0,3,6,3.67,2,67.9,111.6,-0.02
2003-12-23 || 문동주,22한,0,13,0,0,4,1,3,0,2,28.2,19,18,127,28,5,1,5,14,0,1,36,1,2,5.65,4.66,1.47,71.6,87.3,0.23
2000-09-15 || 김도현,22한K,-0.01,5,0,0,2,0,1,0,0,10.2,9,9,52,17,2,0,2,5,0,1,11,0,1,7.59,5.4,2.06,,,-0.38
1995-11-16 || 정성종,22롯,-0.04,5,0,0,0,0,0,0,0,4.1,4,2,21,4,1,0,0,4,0,0,5,0,0,4.15,3.8,1.85,100.2,108.3,0.01
2003-10-10 || 윤태현,22S,-0.05,3,0,0,0,0,0,0,0,2,2,2,10,2,0,0,0,2,0,0,2,1,0,9,4.34,2,46.2,95.5,-0.27
2000-11-09 || 박주성,22키,-0.05,11,0,0,0,1,1,0,0,13,9,8,61,11,5,0,4,7,1,3,8,0,0,5.54,8.18,1.39,72.2,47.5,-0.37
1996-07-10 || 정성곤,22S,-0.05,2,0,0,0,0,0,0,0,2.2,3,3,13,1,0,0,1,3,0,1,3,0,0,10.13,10.46,1.5,41.1,40.4,-0.06
2002-08-23 || 김규연,22한,-0.05,12,0,0,0,0,0,0,1,13.2,11,8,70,16,5,0,2,12,0,0,11,0,2,5.27,6.27,2.05,76.8,65,0.06
1989-03-20 || 진명호,22롯,-0.05,16,0,0,0,0,0,0,0,16.1,12,11,80,23,4,0,1,9,0,2,11,0,1,6.06,4.81,1.96,68.7,84.8,-0.26
1992-06-26 || 박준표,22K,-0.05,34,0,0,0,1,0,0,8,23.1,15,14,112,27,4,0,4,10,3,8,11,0,0,5.4,6.55,1.59,75.5,62.2,-0.01
2000-06-16 || 정구범,22N,-0.05,2,0,0,0,0,0,0,0,1.1,2,2,6,1,0,0,1,1,0,0,2,0,0,13.5,12.34,1.5,30.2,33.5,-0.01
1983-10-11 || 이현승,22두,-0.05,23,0,0,0,1,0,0,2,8.2,6,6,43,13,1,2,2,4,0,1,9,0,0,6.23,5.99,1.96,63.9,64.6,-0.7
2002-07-19 || 신헌민,22S,-0.06,1,0,0,0,0,0,0,0,1,2,1,5,3,0,0,0,0,0,0,1,0,0,9,1.34,3,46.2,310.8,-0.01
2001-05-10 || 박시후,22S,-0.06,2,0,0,0,0,0,0,0,1,2,2,6,3,1,0,0,0,0,0,0,0,0,18,3.34,3,23.1,122.1,-0.01
2002-04-16 || 전영준,22S,-0.07,4,0,0,1,0,0,0,0,5,4,4,25,7,2,0,2,3,0,1,7,0,1,7.2,8.14,2,57.8,52.6,0.05
1990-07-10 || 강윤구,22롯,-0.07,29,0,0,0,0,0,0,0,21.1,17,13,97,25,6,1,0,6,0,1,27,0,0,5.48,1.79,1.45,75.9,231.8,0.01
2001-03-17 || 한승주,22한,-0.08,7,0,0,2,0,0,0,0,15.2,11,11,76,25,3,0,0,4,0,3,12,0,0,6.32,3.15,1.85,64.1,129.5,-0.11
2003-09-01 || 김서준,22삼,-0.09,3,0,0,0,0,0,0,0,2.2,4,3,19,6,2,0,1,4,0,1,2,0,0,10.13,12.34,3.75,41.2,33.7,-0.02
1988-02-20 || 김지용,22두,-0.09,18,0,0,0,1,0,0,0,19.1,14,13,82,19,3,0,5,5,0,1,13,0,1,6.05,6.29,1.24,65.8,61.3,-0.53
1996-03-23 || 박윤철,22한,-0.09,11,0,0,7,0,3,0,0,33.1,22,17,164,41,7,0,5,23,0,2,16,1,2,4.59,6.58,1.92,88.2,62,-0.7
1996-10-07 || 이도윤,22한,-0.1,2,0,0,0,0,0,0,0,1.1,3,3,8,4,3,0,0,0,0,0,0,0,0,20.25,3.34,3,20,122.1,0
1998-03-10 || 박치국,22두,-0.1,15,0,0,0,1,2,0,3,11.2,8,7,51,6,0,0,0,9,1,3,12,0,1,5.4,4.11,1.29,73.7,99.9,0.05
1992-11-20 || 임찬규,22L,-0.1,23,0,0,23,6,11,0,0,103.2,60,58,459,113,13,3,10,39,0,7,75,0,3,5.04,4.48,1.47,78.9,88.4,-0.78
1986-11-29 || 전유수,22K,-0.1,8,0,0,0,0,0,0,0,11,10,10,54,17,6,0,1,5,0,0,2,0,0,8.18,5.52,2,50.3,73.6,-0.04
2001-05-11 || 최승용,22두,-0.1,48,0,0,15,3,7,0,5,93.1,59,55,423,104,15,4,8,43,0,2,64,1,1,5.3,4.53,1.58,75,87.9,-0.3
1990-02-13 || 홍상삼,22K,-0.1,24,0,0,0,2,1,0,1,21.2,16,14,100,19,7,0,3,15,0,1,19,0,1,5.82,5.6,1.57,70.1,73.3,-0.41
1994-06-03 || 김종수,22한,-0.1,52,0,0,0,3,4,1,6,45,30,22,197,39,15,1,5,21,1,2,45,1,1,4.4,4.25,1.33,92,95.9,-1.98
1995-02-13 || 이건욱,22S,-0.11,1,0,0,1,0,1,0,0,3,3,3,14,2,0,0,1,4,0,0,2,0,0,9,10.34,2,46.2,40.6,-0.18
1996-12-08 || 김주온,22S,-0.11,5,0,0,0,0,0,0,0,4,5,5,20,3,1,0,1,5,0,0,4,0,0,11.25,8.34,2,37,50.5,-0.07
2000-01-30 || 주승우,22키,-0.11,4,0,0,1,0,0,0,0,3.1,5,4,23,5,0,0,1,7,0,0,4,0,0,10.8,11.14,3.6,37,35.1,-0.07
2002-07-12 || 김건우,22S,-0.12,2,0,0,1,0,0,0,0,3,3,3,17,5,1,0,1,4,0,0,1,0,0,9,11.01,3,46.2,38.1,-0.2
1994-08-20 || 나원탁,22롯,-0.13,7,0,0,0,0,0,0,0,6,7,6,34,9,1,0,1,5,0,2,8,0,0,9,6.34,2.33,46.2,64.2,-0.02
1988-01-02 || 김상수,22S,-0.13,8,0,0,0,0,0,1,0,8,8,8,37,9,2,1,2,4,0,1,3,0,0,9,7.71,1.63,46.2,54.5,0.06
2003-05-05 || 송정인,22키,-0.14,1,0,0,0,0,0,0,0,2,5,5,13,4,2,0,0,3,0,0,0,0,0,22.5,7.84,3.5,17.8,51.6,0
1990-07-04 || 더모디,22N,-0.14,8,0,0,8,3,5,0,0,39.2,27,20,179,42,8,0,3,13,0,7,37,0,1,4.54,3.97,1.39,89.8,103.3,-0.81
1999-12-01 || 이승관,22한,-0.14,7,0,0,0,0,0,0,0,5.1,6,6,28,8,1,0,0,4,0,1,3,0,0,10.13,5.03,2.25,40,81.1,0
1990-10-04 || 이재학,22N,-0.14,26,0,0,17,3,8,0,0,91,56,48,406,75,14,2,5,54,0,8,72,1,6,4.75,4.51,1.42,85.8,90.9,-0.27
1999-03-26 || 최하늘,22삼,-0.15,14,0,0,5,1,4,0,1,33.2,23,23,156,42,5,0,5,15,0,2,18,1,0,6.15,5.71,1.69,67.9,72.6,-0.32
1995-05-07 || 하영민,22키,-0.15,41,0,0,0,5,3,0,2,39.1,27,15,178,35,8,2,4,21,0,0,23,0,2,3.43,5.09,1.42,116.5,77.6,-0.53
2001-07-23 || 최지강,22두,-0.16,2,0,0,0,0,0,0,0,1.2,4,4,11,6,1,0,0,2,0,0,2,0,1,21.6,4.54,4.8,18.4,90.4,-0.06
1999-07-02 || 허준혁,22L,-0.16,6,0,0,0,0,0,0,0,4.2,6,5,27,11,1,1,3,2,0,0,4,0,0,9.64,11.27,2.79,41.2,33.4,-0.04
2002-05-10 || 장재영,22키,-0.17,14,0,0,0,0,0,0,0,14,12,12,70,23,4,0,2,7,0,1,19,0,1,7.71,4.2,2.14,51.8,92,-0.12
1989-11-18 || 신재영,22S,-0.17,4,0,0,0,0,0,0,0,4.1,6,6,21,9,2,0,2,0,0,0,4,0,1,12.46,7.49,2.08,33.4,57.4,-0.04
1994-09-20 || 이충호,22한,-0.17,5,0,0,0,1,0,0,0,4.2,5,5,27,7,1,0,1,5,0,1,4,0,1,9.64,8.27,2.57,42,49.3,-0.16
1996-02-14 || 김민기,22롯,-0.17,1,0,0,0,0,0,0,0,0.2,5,5,8,6,2,0,1,1,0,0,0,0,0,67.5,27.34,10.5,6.2,14.6,0
2002-02-14 || 김동주,22두,-0.18,10,0,0,0,0,0,0,0,16.2,14,14,85,23,1,0,5,9,0,0,13,0,2,7.56,7.3,1.92,52.6,52.8,0.06
1999-06-14 || 김유신,22K,-0.18,10,0,0,0,1,0,0,0,14.2,11,10,70,9,4,0,3,16,0,0,9,0,0,6.14,8.04,1.71,66.4,51,0.02
1992-12-18 || 강동연,22N,-0.18,6,0,0,0,0,0,0,0,8.2,10,10,44,16,5,1,2,3,0,1,3,0,1,10.38,7.03,2.19,39.2,58.6,-0.04
1991-09-01 || 김선기,22키,-0.2,26,0,0,2,3,1,1,4,36.2,24,21,167,39,9,0,1,19,1,2,30,0,1,5.15,3.69,1.58,77.6,108.2,-0.02
1997-06-18 || 송후섭,22K,-0.21,1,0,0,0,0,0,0,0,0.1,6,6,7,4,1,0,0,1,0,1,0,0,0,162,21.34,15,2.5,19.2,0
1989-01-10 || 미란다,22두,-0.21,3,0,0,3,0,0,0,0,7.2,7,7,43,2,2,0,0,18,0,1,8,0,1,8.22,8.69,2.61,48.4,47.2,-0.28
1995-06-19 || 류희운,22K한,-0.21,15,0,0,0,0,1,0,0,11.2,11,11,56,15,1,0,2,7,0,2,10,0,2,8.49,6.17,1.89,48.1,66,-0.55
2002-11-16 || 김기중,22한,-0.21,5,0,0,3,0,2,0,0,12,10,8,63,14,2,0,4,11,0,1,8,0,0,6,9.34,2.08,67.5,43.7,-0.58
2003-09-05 || 진승현,22롯,-0.22,10,0,0,0,0,0,0,0,9,9,9,48,12,2,0,2,7,0,1,11,0,1,9,6.45,2.11,46.2,62.9,0.11
1996-04-16 || 이우석,22N,-0.22,3,0,0,0,0,1,0,0,1.2,4,4,11,1,0,0,0,3,0,2,1,0,0,21.6,11.14,2.4,18.9,36.8,-0.19
1998-06-07 || 김진호,22N,-0.23,36,0,0,0,4,0,1,0,42.2,30,29,196,53,6,0,7,20,0,1,35,0,10,6.12,5.31,1.71,66.6,77.6,-0.76
1993-08-13 || 임대한,22삼,-0.23,12,0,0,0,2,1,0,1,13.2,11,8,65,12,5,0,1,9,2,1,8,0,1,5.27,4.88,1.54,79.2,84.3,-0.66
1994-06-08 || 김정빈,22K,-0.23,31,0,0,0,3,0,0,2,27,21,21,128,23,5,2,2,24,0,4,23,0,3,7,5.71,1.74,58.2,71.8,-0.25
2000-08-09 || 송명기,22N,-0.23,25,0,0,22,5,7,0,0,107.2,67,54,496,116,21,4,14,54,0,15,106,0,9,4.51,4.98,1.58,90.2,82.5,-0.51
1990-01-26 || 정찬헌,22키,-0.24,20,0,0,20,5,6,0,0,87.1,55,52,390,106,21,0,13,28,2,6,42,0,3,5.36,5.41,1.53,74.6,72.6,-1.37
1992-05-11 || 스파크맨,22롯,-0.24,19,0,0,19,2,4,0,0,84.2,55,50,386,97,14,1,6,43,1,4,89,0,5,5.31,3.79,1.65,78.3,107.8,-0.88
1994-03-18 || 이재익,22삼,-0.26,42,0,0,0,3,2,0,7,33.1,25,22,149,41,7,0,4,9,0,1,21,0,0,5.94,4.54,1.5,70.3,91.5,-0.78
1990-05-19 || 김태훈,22S,-0.26,9,0,0,0,0,0,1,2,5.1,6,6,30,6,1,0,2,10,0,0,1,0,0,10.13,13.46,3,41.1,31,-0.11
1997-06-05 || 김현준,22K,-0.27,12,0,0,0,0,1,0,0,14.2,14,9,72,19,7,0,0,5,2,2,9,0,0,5.52,3.13,1.64,73.8,128.6,-0.42
2003-09-10 || 최지민,22K,-0.27,6,0,0,0,0,0,0,0,6,9,9,36,12,2,0,1,5,0,1,7,0,1,13.5,6.17,2.83,30.2,66.6,-0.15
1996-09-13 || 남하준,22K,-0.28,11,0,0,0,1,1,0,1,10.1,11,10,55,18,4,0,4,6,0,1,6,0,1,8.71,9.24,2.32,46.8,44.5,-0.38
2001-12-14 || 이강준,22롯,-0.28,13,0,0,0,0,0,0,1,9.2,11,11,57,9,0,0,1,20,0,0,6,0,1,10.24,9.65,3,40.6,42.3,-0.15
1998-12-19 || 이승헌,22롯,-0.29,1,0,0,1,0,1,0,0,0.2,4,4,8,3,2,0,0,3,0,0,1,0,1,54,13.84,9,7.7,29.6,-0.33
2000-11-16 || 임준형,22L,-0.31,10,0,0,5,1,3,0,1,30,22,20,140,36,4,0,2,14,0,3,26,0,1,6,4.17,1.67,66.2,95.7,-0.96
1992-12-29 || 이창재,22K,-0.32,4,0,0,0,0,1,0,0,1.1,5,5,12,5,1,0,0,2,0,1,2,0,0,33.75,7.09,5.25,12.2,56.5,-0.41
1989-04-29 || 하준호,22K,-0.32,20,0,0,0,0,1,0,0,16.1,16,15,77,16,2,0,2,16,0,1,15,0,1,8.27,6.22,1.96,49.8,65.3,-0.37
1992-02-20 || 최영환,22롯,-0.32,1,0,0,1,0,1,0,0,2.2,6,6,18,8,2,0,0,1,0,1,1,0,0,20.25,4.84,3.38,20.6,84.6,-0.34
1993-02-09 || 이민우,22K한,-0.33,25,0,0,5,1,1,0,0,44.2,33,31,206,60,9,2,3,17,0,3,23,0,1,6.25,4.53,1.72,64.9,90.1,-0.92
2003-06-22 || 노운현,22키,-0.34,5,0,0,0,0,1,0,0,4,7,5,28,10,1,0,0,3,0,1,3,0,1,11.25,4.84,3.25,35.6,83.4,-0.41
1991-10-02 || 김건태,22N,-0.34,16,0,0,0,0,0,0,0,18.1,15,9,86,22,8,0,2,12,2,2,16,0,1,4.42,4.98,1.86,92.2,82.8,-0.07
1999-12-27 || 이재민,22한,-0.35,2,0,0,0,0,0,0,0,2,8,8,15,3,1,0,0,5,0,1,0,0,0,36,12.34,4,11.2,33,-0.06
2003-12-10 || 이민석,22롯,-0.37,27,0,0,1,1,1,0,5,33.2,27,22,167,44,8,0,4,19,1,2,37,0,3,5.88,4.47,1.87,70.8,91.1,-0.49
1993-07-22 || 김재영,22한,-0.37,30,0,0,1,0,2,0,1,30,25,18,137,33,13,0,1,12,2,7,16,0,2,5.4,4.41,1.5,75,92.8,-0.66
1996-01-02 || 김재열,22K,-0.38,47,0,0,0,1,2,1,5,43,33,29,193,45,10,2,5,22,2,1,36,0,3,6.07,4.64,1.56,67.2,88.2,-0.44
1999-04-10 || 최건,22롯,-0.39,5,0,0,0,0,0,0,0,2.1,8,6,20,7,3,0,0,6,0,0,3,0,0,23.14,8.48,5.57,18,48.4,-0.24
1993-05-17 || 윤정현,22키,-0.42,17,0,0,2,1,1,0,4,22.2,17,16,106,27,3,0,2,13,1,4,17,0,0,6.35,5.1,1.77,63,77.7,0.09
2000-01-06 || 조요한,22S,-0.42,23,0,0,0,2,1,0,5,19.1,15,14,89,17,1,0,2,13,1,4,15,0,7,6.52,5.61,1.55,63.9,74.5,0.27
1992-07-09 || 김승현,22삼,-0.43,6,0,0,0,0,1,0,2,4,7,5,24,6,1,0,2,4,0,0,5,0,1,11.25,10.34,2.5,37.1,40.9,-0.26
1995-01-07 || 이승진,22두,-0.44,35,0,0,0,3,1,0,2,31.1,25,23,140,35,2,0,5,12,0,1,29,1,0,6.61,4.81,1.5,60.2,81.2,0.11
2002-07-05 || 김진욱,22롯,-0.44,14,0,0,12,2,5,0,0,46.2,36,34,227,43,8,1,3,35,1,8,52,0,4,6.56,4.65,1.67,63.5,88,-0.88
1997-01-15 || 한두솔,22S,-0.46,8,0,0,0,0,0,0,0,5.1,10,10,30,10,2,0,0,4,0,0,1,0,1,16.88,5.21,2.63,24.7,78.7,-0.12
2003-03-02 || 박준영,22한,-0.46,5,0,0,2,0,1,0,0,11,13,13,53,13,0,0,1,8,0,0,10,0,0,10.64,4.88,1.91,38.1,83.4,-0.48
1992-08-10 || 주현상,22한,-0.47,49,0,0,0,0,1,1,3,55.1,43,42,247,69,18,3,5,14,1,5,33,0,1,6.83,4.3,1.5,59.3,95,-0.48
2002-05-08 || 이용준,22N,-0.49,10,0,0,2,0,1,0,0,22,23,21,116,33,11,1,4,13,0,3,19,0,3,8.59,6.16,2.09,47.4,66.9,-0.75
1993-02-01 || 심창민,22N,-0.53,11,0,0,0,1,2,0,0,6.1,10,10,37,9,2,0,0,7,0,3,6,0,2,14.21,6.18,2.53,28.7,66.3,-0.53
1991-08-13 || 박종훈,22S,-0.56,11,0,0,11,3,5,0,0,48,34,32,220,52,4,1,6,21,0,8,40,0,3,6,5.11,1.52,69.4,82.3,-0.75
1995-05-26 || 백승현,22L,-0.56,12,0,0,0,0,1,0,1,10,13,12,52,15,2,1,2,9,2,0,3,0,0,10.8,7.44,2.4,36.8,53,-0.66
1999-09-22 || 양창섭,22삼,-0.6,6,0,0,6,2,3,0,0,20.1,19,19,96,24,5,1,3,12,0,1,10,0,0,8.41,6.19,1.77,49.6,66.9,-0.7
1993-01-03 || 한승혁,22K,-0.64,24,0,0,16,4,3,0,0,80.1,52,47,376,100,13,3,4,40,0,6,69,0,6,5.27,3.99,1.74,77.4,102.8,-1.83
1999-12-08 || 김윤수,22삼,-0.64,37,0,0,1,3,3,0,3,35,29,23,168,39,9,0,2,22,1,2,32,0,6,5.91,4.22,1.74,70.6,96.8,-0.26
1998-03-02 || 유승철,22K,-0.69,21,0,0,0,3,0,0,0,19,20,16,93,21,5,0,5,16,1,0,14,0,8,7.58,7.65,1.95,53.8,53.6,0.05
1997-11-01 || 이영하,22두,-0.7,21,0,0,20,6,8,0,0,98.2,65,54,462,109,14,1,5,57,1,6,83,0,8,4.93,4.2,1.68,80.8,95.8,-1.43
1989-06-18 || 윤명준,22두,-0.71,20,0,0,0,1,1,0,0,22.1,24,21,109,33,6,2,8,8,1,1,15,0,2,8.46,7.73,1.84,47,49.6,-0.51
2001-08-30 || 이민호,22L,-0.73,26,0,0,26,12,8,0,0,119.1,77,73,540,146,23,5,14,43,0,7,73,0,9,5.51,4.9,1.58,72.2,80.5,-0.9
2000-06-09 || 전창민,22두,-0.74,9,0,0,0,0,0,0,0,9.1,20,20,52,17,4,1,2,8,0,0,3,0,0,19.29,8.05,2.68,20.6,48.8,-0.23
1996-01-06 || 로니,22K,-0.78,10,0,0,9,3,3,0,0,44.1,36,29,208,47,7,1,7,28,0,3,32,1,2,5.89,6.05,1.69,69.2,67.9,-1.18
2001-06-19 || 허윤동,22삼,-0.81,12,0,0,12,4,3,0,0,55,43,40,264,64,13,0,8,34,0,6,36,0,2,6.55,6.1,1.78,63.8,67.8,-0.95
1987-01-12 || 노바,22S,-0.85,12,0,0,12,3,4,0,0,63.2,50,46,291,78,10,2,5,25,0,5,32,1,9,6.5,4.77,1.62,64,87.3,-0.8
1997-11-14 || 김성진,22키,-1,23,0,0,0,0,2,0,2,21.2,25,19,105,31,3,0,3,10,0,3,16,0,0,7.89,5.46,1.89,50.7,72,-0.25
1999-07-16 || 박신지,22두,-1,29,0,0,9,1,6,0,0,61.2,50,46,313,84,12,1,7,40,0,5,38,0,4,6.71,5.77,2.01,59.3,68.8,-1.47
2001-02-12 || 남지민,22한,-1.22,22,0,0,20,2,11,0,0,89,68,63,418,109,19,1,9,45,0,3,41,0,5,6.37,5.35,1.73,63.5,76.2,-2.02
2001-11-03 || 황동재,22삼,-1.29,16,0,0,13,1,3,0,0,66.1,58,52,312,91,20,2,9,31,0,0,53,1,1,7.06,4.91,1.84,59.2,84.6,-1.89
1994-04-09 || 윤대경,22한,-1.37,25,0,0,14,4,9,0,0,75.1,63,62,349,106,22,2,6,17,0,7,51,0,5,7.41,3.98,1.63,54.7,102.6,-2.23
1989-01-10 || 미란다,21두,7.09,28,1,1,28,14,5,0,0,173.2,49,45,709,135,21,1,11,63,0,1,225,1,7,2.33,2.67,1.14,185,161.1,3.27
1987-07-13 || 백정현,21삼,5.28,27,0,0,27,14,5,0,0,157.2,54,46,648,142,25,1,15,54,2,2,109,0,5,2.63,4.21,1.24,171.9,107.3,1.78
1991-09-16 || 고영표,21K,5.23,26,1,1,25,11,6,0,1,166.2,59,54,664,147,20,2,9,27,1,14,130,0,1,2.92,3.19,1.04,154,139.2,2.27
1989-10-04 || 켈리,21L,4.96,30,0,0,30,13,8,0,0,177,64,62,744,160,25,0,12,60,3,11,142,1,7,3.15,3.76,1.24,136.8,115.1,1.61
2000-04-06 || 원태인,21삼,4.76,26,0,0,26,14,7,0,0,158.2,59,54,655,147,32,1,11,51,1,5,129,1,5,3.06,3.65,1.25,147.4,123.4,2.41
1989-07-29 || 요키시,21키,4.66,31,0,0,31,16,9,0,0,181.1,71,59,739,171,24,0,12,46,2,4,131,0,9,2.93,3.54,1.2,151.4,122.4,1.62
1989-05-11 || 뷰캐넌,21삼,4.55,30,1,1,30,16,5,0,0,177,71,61,758,173,25,4,13,59,2,2,162,0,7,3.1,3.46,1.31,145.5,130.3,1.66
1988-12-30 || 루친스키,21N,4.48,30,0,0,30,15,10,0,0,178.2,76,63,754,160,24,1,12,55,0,10,177,2,6,3.17,3.32,1.2,143.1,135.9,1.88
1992-09-11 || 수아레즈,21L,4.43,23,0,0,22,10,2,0,0,115.1,33,28,473,91,16,2,4,41,0,4,126,0,2,2.18,2.77,1.15,197.4,157.7,2.6
1994-12-21 || 최원준,21두,4.13,29,0,0,29,12,4,0,0,158.1,65,58,673,160,31,4,15,37,1,10,113,0,0,3.3,4.01,1.24,130.8,107.1,1.17
1994-05-03 || 로켓,21두,4.1,21,1,0,21,9,9,0,0,124,44,41,540,132,20,2,5,42,1,12,112,1,1,2.98,3.33,1.4,144.9,130.9,1
1987-04-04 || 데스파이네,21K,4.01,33,0,0,33,13,10,0,0,188.2,81,71,819,175,30,3,10,78,0,7,165,0,15,3.39,3.62,1.34,132.6,122.7,0.79
1995-11-30 || 박세웅,21롯,4.01,28,1,1,28,10,9,0,0,163,75,72,685,141,24,0,20,53,0,10,125,0,17,3.98,4.55,1.19,114.3,98.1,-0.23
2001-08-23 || 정해영,21K,3.79,64,0,0,0,5,4,34,0,65.1,18,16,272,49,10,0,5,28,1,4,49,0,1,2.2,4.25,1.18,201.8,104.7,2.88
1991-11-08 || 킹엄,21한,3.72,25,0,0,25,10,8,0,0,144,58,51,591,117,22,0,11,41,1,5,131,2,4,3.19,3.44,1.1,137.4,129.2,1.6
1992-09-06 || 파슨스,21N,3.71,24,1,0,24,4,8,0,0,133,56,55,577,109,16,2,9,63,0,11,148,1,10,3.72,3.66,1.29,122,123.3,0.5
1999-08-19 || 정우영,21L,3.21,70,0,0,0,7,3,2,27,65,16,16,263,43,9,0,0,26,1,8,41,0,2,2.22,3.59,1.06,194.7,123.3,1.94
1998-08-06 || 고우석,21L,3.13,63,0,0,0,1,5,30,0,58,15,14,240,47,10,1,3,23,5,3,68,0,1,2.17,2.75,1.21,198.6,157.6,-0.2
1997-04-03 || 강재민,21한,3.12,58,0,0,0,2,1,5,13,63.1,16,15,269,51,13,0,2,26,3,5,55,1,1,2.13,3.33,1.22,205.5,133.7,1.1
1993-02-19 || 멩덴,21K,3.09,21,0,0,21,8,3,0,0,120,53,48,502,109,18,2,12,35,0,8,104,3,2,3.6,3.97,1.2,123.5,111.9,0.51
1990-09-16 || 김재윤,21K,3.08,65,0,0,0,4,3,32,0,67,19,18,275,57,8,0,5,24,4,0,64,0,2,2.42,3.29,1.21,185.8,135.2,1.38
1982-07-15 || 오승환,21삼,3.03,64,0,0,0,0,2,44,0,62,17,14,252,56,15,3,3,16,3,2,57,0,2,2.03,2.85,1.16,222.1,157.9,4.31
1988-12-01 || 스트레일리,21롯,3.02,31,0,0,31,10,12,0,0,165.2,85,75,714,162,25,2,12,66,0,8,164,1,8,4.07,3.63,1.38,111.5,122.8,0.14
1990-05-24 || 폰트,21S,2.94,26,0,0,26,8,5,0,0,145.2,66,56,604,114,22,1,12,45,1,6,157,1,2,3.46,3.28,1.09,129.7,139.2,0.56
1995-07-25 || 김민우,21한,2.93,29,0,0,28,14,10,0,0,155.1,71,69,662,131,23,1,15,76,1,7,125,1,5,4,4.56,1.33,109.6,97.7,0.39
1995-02-24 || 장현식,21K,2.93,69,0,0,0,1,5,1,34,76.2,28,28,336,67,7,1,7,42,1,3,80,0,8,3.29,4.15,1.42,135.3,107.3,1.98
