birth||name,year||team||pos,WAR,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,IBB,SO,DP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC+,WPA
1990-03-12 || 오지환,19LSS,3.37,134,547,473,63,119,23,5,9,179,53,27,5,57,7,1,113,7,7,3,0.252,0.339,0.378,0.717,0.33,100.8,0.85
1992-07-15 || 유강남,19LC,3.35,132,468,418,44,113,22,0,16,183,49,0,0,30,13,2,82,21,1,6,0.27,0.334,0.438,0.772,0.35,117,0
1985-06-22 || 박석민,19N3B,3.31,112,444,360,49,96,17,1,19,172,74,1,2,65,12,2,69,17,4,3,0.267,0.393,0.478,0.871,0.393,139.3,1.42
1990-07-06 || 터커,19KRF,3.25,95,399,357,50,111,33,0,9,171,50,0,0,38,3,0,44,12,0,1,0.311,0.381,0.479,0.86,0.393,141.4,0.56
1990-02-06 || 채은성,19LRF,3.16,128,513,469,59,148,18,1,12,204,72,2,2,24,12,1,66,9,0,8,0.316,0.359,0.435,0.794,0.364,124.5,-0.31
1990-01-09 || 박세혁,19두C,3.06,137,505,441,58,123,19,9,4,172,63,8,2,41,7,1,68,5,10,6,0.279,0.346,0.39,0.736,0.334,101.3,1.02
1989-06-07 || 이형종,19LLF,2.99,120,482,419,56,120,24,1,13,185,63,6,5,42,10,1,78,9,1,10,0.286,0.358,0.442,0.799,0.363,125.2,0.34
1990-03-23 || 김상수,19삼2B,2.97,129,543,468,76,127,20,2,5,166,38,21,3,50,15,1,67,14,6,4,0.271,0.358,0.355,0.712,0.334,100,-1.97
1990-04-07 || 박동원,19키C,2.92,112,361,317,50,94,15,1,10,141,55,1,0,34,2,0,56,10,7,1,0.297,0.367,0.445,0.812,0.367,125.2,1.37
1985-03-21 || 김재호,19두SS,2.89,130,470,377,51,101,22,0,4,135,48,3,3,67,7,3,58,10,8,11,0.268,0.379,0.358,0.737,0.342,108.2,-0.2
1990-07-02 || 안치홍,19K2B,2.84,105,408,362,45,114,18,1,5,149,49,4,2,40,1,1,37,9,0,5,0.315,0.38,0.412,0.792,0.368,123.3,0.93
1988-03-18 || 손아섭,19롯RF,2.75,134,568,512,78,151,22,1,10,205,63,12,8,52,1,1,92,6,1,2,0.295,0.36,0.4,0.76,0.353,113.9,1.7
1988-02-24 || 이재원,19SC,2.66,139,502,451,33,121,19,0,12,176,75,1,0,34,9,2,59,16,1,7,0.268,0.327,0.39,0.718,0.33,95.9,0.43
1991-03-04 || 이창진,19KCF,2.5,133,470,400,57,108,25,1,6,153,48,8,8,57,4,0,92,8,4,5,0.27,0.363,0.383,0.745,0.347,108.8,-0.85
1984-07-13 || 이성열,19한RF,2.45,129,476,414,60,106,21,1,21,192,85,8,4,48,9,1,114,7,1,4,0.256,0.343,0.464,0.807,0.364,124.7,1.76
1987-12-26 || 이명기,19KNRF,2.45,139,547,484,62,142,17,3,2,171,35,14,4,48,4,2,66,12,7,4,0.293,0.359,0.353,0.713,0.332,98.5,-1.33
1990-08-26 || 허경민,19두3B,2.44,133,540,475,71,137,25,1,4,176,60,11,5,34,17,2,36,16,3,11,0.288,0.35,0.371,0.721,0.334,102.4,-0.25
1989-07-15 || 노진혁,19NSS,2.39,110,390,348,51,92,23,2,13,158,43,0,1,31,2,2,80,7,6,3,0.264,0.326,0.454,0.78,0.345,107.2,-0.48
1989-08-22 || 서건창,19키2B,2.34,113,486,426,67,128,23,3,2,163,41,17,3,49,3,1,50,5,3,5,0.3,0.373,0.383,0.755,0.352,112.6,0.1
1989-12-18 || 김선빈,19KSS,2.3,121,447,394,55,115,22,0,3,146,40,5,4,43,1,0,26,7,5,4,0.292,0.36,0.371,0.73,0.34,104.6,1.05
1989-01-11 || 고종욱,19SLF,2.26,137,513,492,76,159,25,7,3,207,56,31,10,18,1,1,89,5,0,2,0.323,0.347,0.421,0.768,0.353,115.5,1.73
1984-03-31 || 박경수,19K2B,2.21,136,489,420,43,104,24,0,10,158,65,0,1,55,4,1,102,14,4,6,0.248,0.336,0.376,0.712,0.329,98.4,0.3
1989-08-09 || 한유섬,19SRF,2.11,125,502,427,52,113,20,0,12,169,52,0,1,55,20,4,100,6,0,0,0.265,0.375,0.396,0.77,0.361,116.9,0.83
2000-01-17 || 정은원,19한2B,2.06,142,624,564,83,148,27,6,8,211,57,14,7,48,0,0,101,6,6,6,0.262,0.317,0.374,0.691,0.317,91.8,0.05
1990-10-07 || 정수빈,19두CF,2.05,123,513,441,75,117,19,5,0,146,42,26,8,57,6,0,60,6,4,5,0.265,0.354,0.331,0.685,0.325,94.8,0.15
1985-05-08 || 모창민,19N1B,2.04,101,386,341,49,104,21,2,10,159,55,3,2,31,3,1,62,8,0,11,0.305,0.358,0.466,0.824,0.371,124.4,0.47
1986-10-21 || 이원석,19삼3B,1.98,111,455,395,44,97,20,0,19,174,76,2,1,43,8,0,73,10,2,7,0.246,0.327,0.441,0.767,0.346,104.8,0.89
1993-02-12 || 구자욱,19삼RF,1.95,122,526,475,66,127,27,6,15,211,71,11,3,38,7,2,88,5,0,6,0.267,0.327,0.444,0.771,0.348,107.6,1.16
1995-04-28 || 심우준,19KSS,1.92,138,433,391,54,109,13,1,3,133,28,24,3,23,6,0,68,7,12,1,0.279,0.328,0.34,0.668,0.307,81.9,-1.54
1982-05-29 || 김태균,19한DH,1.9,127,500,433,47,132,21,0,6,171,62,3,0,54,5,5,94,15,0,8,0.305,0.382,0.395,0.777,0.36,121.8,0.4
1999-01-27 || 김혜성,19키2B,1.9,122,387,348,57,96,17,6,0,125,32,20,3,29,2,1,85,4,4,4,0.276,0.332,0.359,0.691,0.319,88.1,0.25
1985-08-18 || 강민호,19삼C,1.83,112,393,346,36,81,20,0,13,140,45,0,0,33,9,2,76,9,2,3,0.234,0.315,0.405,0.719,0.327,92.2,0.46
1982-06-21 || 이대호,19롯DH,1.79,135,549,485,48,138,23,1,16,211,88,0,0,48,9,4,65,19,0,7,0.285,0.355,0.435,0.79,0.36,118.3,0.94
1990-11-04 || 이학주,19삼SS,1.78,118,436,385,43,101,14,3,7,142,36,15,5,32,10,0,89,3,5,4,0.262,0.332,0.369,0.701,0.324,92.7,-0.2
1988-11-09 || 김헌곤,19삼LF,1.68,114,467,411,57,122,20,1,5,159,46,10,8,37,8,1,41,18,5,6,0.297,0.362,0.387,0.748,0.346,107.6,-0.37
1986-07-25 || 정의윤,19SDH,1.68,110,419,380,44,107,24,0,13,170,59,0,0,30,6,1,60,9,0,2,0.282,0.342,0.447,0.79,0.359,115.8,0.47
1988-12-17 || 김민성,19L3B,1.66,107,401,361,44,94,16,0,8,134,50,2,1,30,4,0,75,12,5,1,0.26,0.323,0.371,0.694,0.32,94.6,0.43
1982-09-13 || 김강민,19SCF,1.63,127,460,422,54,114,14,2,8,156,50,15,8,31,4,3,103,2,0,3,0.27,0.324,0.37,0.694,0.321,90.7,-0.67
1989-10-03 || 나성범,19NCF,1.54,23,106,93,19,34,12,1,4,60,14,2,1,12,1,0,26,2,0,0,0.366,0.443,0.645,1.089,0.483,201,0.52
1990-07-29 || 윌슨,19롯3B,1.35,68,268,231,21,58,15,0,9,100,37,0,2,31,5,0,60,8,0,1,0.251,0.351,0.433,0.784,0.361,118.4,0.73
1990-12-30 || 권희동,19NRF,1.33,116,413,348,37,89,17,0,6,124,41,3,0,50,7,1,60,10,5,3,0.256,0.358,0.356,0.714,0.334,100,0.18
1990-01-17 || 장성우,19KC,1.32,126,412,365,25,96,7,0,7,124,41,0,1,35,2,2,86,11,4,6,0.263,0.326,0.34,0.666,0.309,83.6,-1.85
1990-02-24 || 박해민,19삼CF,1.26,144,581,506,64,121,16,7,5,166,44,24,7,58,2,0,82,4,12,3,0.239,0.318,0.328,0.646,0.3,76.8,-1.36
1989-04-13 || 유민상,19K1B,1.23,61,202,175,23,51,15,0,5,81,26,0,0,23,4,0,35,6,0,0,0.291,0.386,0.463,0.849,0.391,139.6,0.46
1987-02-22 || 페게로,19L1B,1.22,52,214,199,24,57,10,0,9,94,44,2,1,12,2,0,63,2,0,1,0.286,0.332,0.472,0.804,0.364,127.3,1.8
1983-06-24 || 송광민,19한3B,1.04,122,486,454,50,119,21,0,7,161,51,8,2,21,3,0,91,18,3,5,0.262,0.296,0.355,0.651,0.3,80,-1.6
1996-01-11 || 박계범,19삼SS,1.01,58,204,168,26,43,8,1,4,65,25,5,1,22,5,0,45,7,6,3,0.256,0.354,0.387,0.74,0.336,99.9,-0.34
1995-11-21 || 김민혁,19KLF,1,127,521,466,68,131,10,1,0,143,32,22,10,32,13,0,61,8,5,5,0.281,0.341,0.307,0.648,0.309,82.7,-0.27
1991-11-02 || 아수아헤,19롯2B,0.94,48,194,163,34,41,5,4,2,60,21,3,2,26,1,1,24,0,3,1,0.252,0.356,0.368,0.724,0.334,102.2,0.63
1991-07-16 || 조셉,19L1B,0.91,55,217,197,17,54,3,0,9,84,36,0,1,14,4,0,46,3,0,2,0.274,0.332,0.426,0.758,0.347,115.6,0.07
1995-06-05 || 박찬호,19K3B,0.91,133,541,504,60,131,15,4,2,160,49,39,6,26,4,0,83,8,5,2,0.26,0.3,0.317,0.618,0.289,68.7,-0.19
1991-11-18 || 오승택,19K1B,0.89,62,199,187,36,52,11,1,4,77,22,9,0,11,0,0,39,4,0,1,0.278,0.317,0.412,0.728,0.334,101.2,0.48
1986-02-27 || 이지영,19키C,0.88,106,331,308,40,87,5,1,1,97,39,5,1,15,1,1,28,14,6,1,0.282,0.317,0.315,0.632,0.293,73.3,-1.51
1982-10-02 || 정근우,19한CF,0.75,88,305,277,37,77,10,1,3,98,30,8,5,20,4,1,43,11,3,1,0.278,0.334,0.354,0.688,0.32,94.3,-0.5
1988-02-28 || 최주환,19두2B,0.75,87,325,285,27,79,13,0,4,104,47,0,0,28,1,0,35,10,0,11,0.277,0.332,0.365,0.697,0.323,95.2,-0.87
1992-05-13 || 강로한,19롯2B,0.74,104,306,288,38,69,15,6,4,108,25,7,1,13,3,0,107,3,1,1,0.24,0.279,0.375,0.654,0.298,77.1,-0.08
1981-03-25 || 김주찬,19K1B,0.71,100,363,337,35,101,16,0,3,126,32,3,1,17,5,3,44,6,1,3,0.3,0.34,0.374,0.714,0.33,97,-0.46
1993-05-01 || 김성욱,19NCF,0.65,116,333,287,38,66,16,1,9,111,36,6,4,29,3,1,69,4,9,5,0.23,0.303,0.387,0.689,0.306,80.5,-0.28
1989-02-09 || 스몰린스키,19NRF,0.64,55,228,205,32,47,14,1,9,90,42,3,1,16,5,0,31,7,0,2,0.229,0.298,0.439,0.737,0.332,98.5,0.78
1993-09-30 || 장진혁,19한CF,0.61,113,349,315,42,80,16,5,1,109,24,13,5,26,5,0,74,4,2,1,0.254,0.32,0.346,0.666,0.312,88.2,-0.72
1989-03-21 || 신본기,19롯SS,0.6,121,413,375,43,96,9,0,1,108,26,3,3,24,8,1,62,9,5,1,0.256,0.314,0.288,0.602,0.286,68.5,-1.68
1989-07-07 || 오선진,19한SS,0.59,122,453,392,37,88,16,0,3,113,36,7,2,38,10,0,72,8,10,3,0.224,0.307,0.288,0.595,0.281,66.7,-1.28
1995-09-30 || 임병욱,19키CF,0.57,117,419,379,39,92,17,5,0,119,41,10,2,23,11,0,110,6,6,0,0.243,0.305,0.314,0.619,0.29,69.1,0.33
1990-08-06 || 노수광,19SLF,0.57,117,445,388,69,97,16,1,2,121,28,27,10,46,2,0,68,1,9,0,0.25,0.333,0.312,0.644,0.304,80.9,0.92
1989-09-09 || 조용호,19KRF,0.53,87,211,188,15,55,6,3,0,67,19,3,4,21,0,0,28,0,2,0,0.293,0.364,0.356,0.72,0.339,103.2,0.17
1995-10-07 || 김태진,19NLF,0.53,123,399,374,44,103,14,5,5,142,46,12,4,16,1,0,67,3,5,3,0.275,0.305,0.38,0.684,0.311,83.6,-1.28
1990-05-14 || 장영석,19키3B,0.53,119,413,372,41,92,15,0,7,128,62,0,0,27,9,0,77,14,0,5,0.247,0.31,0.344,0.654,0.307,83.4,0.11
1991-09-02 || 베탄코트,19NRF,0.51,53,224,203,23,50,8,0,8,82,29,1,1,18,1,0,51,1,0,2,0.246,0.308,0.404,0.712,0.326,93.5,-1.58
1994-01-13 || 류지혁,19두SS,0.51,118,316,276,36,69,6,2,0,79,34,18,5,24,7,0,40,6,6,3,0.25,0.323,0.286,0.609,0.289,69.9,0.14
1987-03-09 || 김성현,19SSS,0.5,144,472,426,45,105,16,2,1,128,34,6,2,33,2,0,43,15,8,3,0.246,0.302,0.3,0.602,0.282,66.1,-1.99
1990-07-15 || 윌리엄슨,19삼RF,0.46,40,168,154,19,42,7,1,4,63,15,0,1,13,0,0,50,2,0,1,0.273,0.327,0.409,0.737,0.339,101.9,-0.42
1993-09-22 || 황윤호,19K2B,0.43,57,130,123,9,37,5,2,1,49,9,2,2,5,0,0,12,2,1,1,0.301,0.326,0.398,0.724,0.331,97.3,-0.25
1980-10-19 || 손시헌,19NSS,0.38,68,149,135,17,36,4,1,2,48,10,1,2,5,5,0,23,2,4,0,0.267,0.317,0.356,0.673,0.308,81.5,-0.79
1997-12-29 || 김찬형,19NSS,0.36,76,154,141,16,39,4,2,1,50,12,3,4,6,4,0,21,1,2,1,0.277,0.322,0.355,0.677,0.313,85.3,-0.31
1979-04-21 || 박용택,19LDH,0.34,64,215,195,19,55,9,0,1,67,22,3,1,18,0,1,30,3,0,2,0.282,0.34,0.344,0.683,0.321,92.7,-0.85
1985-08-17 || 최진행,19한LF,0.34,45,129,117,10,27,6,0,6,51,19,0,0,9,2,0,28,3,0,1,0.231,0.295,0.436,0.731,0.33,100.5,0.09
1998-01-25 || 신범수,19KC,0.34,39,65,57,4,12,5,0,2,23,7,0,0,7,1,0,14,1,0,0,0.211,0.308,0.404,0.711,0.327,96.2,-0.08
1994-04-10 || 지성준,19한C,0.33,58,109,104,7,26,6,0,2,38,11,0,0,5,0,0,21,3,0,0,0.25,0.284,0.365,0.65,0.3,79.7,-1.02
1992-01-10 || 강민국,19KSS,0.28,58,94,88,12,24,0,1,0,26,7,2,0,6,0,0,17,2,0,0,0.273,0.319,0.295,0.615,0.295,72.6,-0.14
1993-01-26 || 김규민,19키LF,0.28,94,250,222,33,55,8,1,3,74,24,2,4,22,4,0,68,4,0,2,0.248,0.324,0.333,0.657,0.312,86,-0.62
1994-06-21 || 한승택,19KC,0.27,105,288,251,22,56,9,1,3,76,27,1,0,27,1,1,82,8,7,2,0.223,0.299,0.303,0.602,0.278,61.6,-0.5
1982-10-11 || 채태인,19롯1B,0.25,59,182,167,11,42,11,0,5,68,29,0,0,11,2,1,45,5,0,2,0.252,0.302,0.407,0.709,0.321,91.5,-0.44
1992-08-11 || 강경학,19한SS,0.25,52,135,113,21,27,4,0,0,31,12,1,2,15,3,0,32,3,3,1,0.239,0.341,0.274,0.615,0.297,77.6,-0.26
1989-03-20 || 백용환,19KC,0.24,28,51,47,3,11,2,0,2,19,6,0,0,3,1,0,14,0,0,0,0.234,0.294,0.404,0.698,0.32,90.9,-0.37
1996-07-01 || 최승민,19NCF,0.24,24,10,9,5,4,1,0,0,5,1,5,2,1,0,0,2,0,0,0,0.444,0.5,0.556,1.056,0.487,204.2,0.09
1988-05-10 || 최영진,19삼3B,0.23,96,275,251,29,63,15,1,5,95,20,4,1,14,2,2,47,4,8,0,0.251,0.296,0.378,0.674,0.299,74.9,-1.26
1988-06-24 || 김동한,19롯2B,0.23,42,85,78,9,22,4,0,0,26,2,3,2,6,0,0,15,1,1,0,0.282,0.333,0.333,0.667,0.313,86.6,-0.29
1989-02-25 || 김민하,19한LF,0.22,72,140,125,14,32,6,0,2,44,14,5,2,9,3,0,41,4,2,1,0.256,0.319,0.352,0.671,0.311,87.7,-0.66
1989-05-16 || 이흥련,19두C,0.22,27,44,42,3,13,2,1,0,17,5,0,0,2,0,0,12,1,0,0,0.31,0.341,0.405,0.746,0.345,106.8,-0.41
1999-09-27 || 공민규,19삼1B,0.21,28,60,53,4,13,1,0,3,23,6,0,0,6,1,0,18,0,0,0,0.245,0.333,0.434,0.767,0.352,108.8,0.1
1991-08-02 || 송민섭,19KRF,0.21,104,64,53,24,16,0,1,0,18,4,0,3,7,2,0,13,0,1,1,0.302,0.397,0.34,0.736,0.35,110.6,0.31
1994-01-03 || 최항,19S2B,0.2,52,147,127,12,29,5,0,0,34,14,2,0,16,2,0,24,3,1,1,0.228,0.322,0.268,0.59,0.288,70.1,-1.09
1993-10-19 || 강진성,19NLF,0.19,41,104,97,11,24,4,1,2,36,14,2,1,3,4,0,20,6,0,0,0.247,0.298,0.371,0.669,0.311,83.5,0.18
1994-07-03 || 김인태,19두LF,0.19,26,70,60,6,14,2,1,2,24,7,1,1,8,0,0,12,2,1,1,0.233,0.319,0.4,0.719,0.324,98.1,0.41
1989-05-20 || 이원재,19N1B,0.17,94,285,256,31,66,11,0,8,101,36,1,2,20,1,0,47,5,5,3,0.258,0.311,0.395,0.705,0.318,88.5,-0.51
1985-12-04 || 김회성,19한1B,0.17,58,117,104,7,24,4,0,3,37,18,2,1,11,0,0,24,1,1,1,0.231,0.302,0.356,0.658,0.303,82.2,0.16
1993-08-03 || 이성규,19삼3B,0.15,16,46,43,3,11,2,0,2,19,7,1,1,2,1,0,16,1,0,0,0.256,0.304,0.442,0.746,0.339,100,-0.01
1987-11-07 || 김재현,19SCF,0.13,83,49,42,29,12,2,1,0,16,2,13,6,4,0,0,11,0,3,0,0.286,0.348,0.381,0.729,0.32,93.9,0.45
1987-03-26 || 정범모,19NC,0.12,25,45,40,4,9,1,0,2,16,4,1,1,3,0,0,15,0,2,0,0.225,0.279,0.4,0.679,0.296,72.3,0.68
1987-03-28 || 최윤석,19한SS,0.11,7,15,12,3,3,0,0,0,3,1,0,0,3,0,0,4,0,0,0,0.25,0.4,0.25,0.65,0.333,102.9,-0.05
1992-11-20 || 허일,19롯CF,0.11,71,162,149,14,38,4,0,1,45,17,2,1,12,1,0,28,1,0,0,0.255,0.315,0.302,0.617,0.296,74.9,0.12
1998-08-05 || 이병휘,19두2B,0.1,21,12,12,6,3,0,0,0,3,1,5,0,0,0,0,3,0,0,0,0.25,0.25,0.25,0.5,0.236,32.3,-0.04
2000-04-14 || 김도환,19삼C,0.1,61,106,93,7,19,6,0,2,31,7,0,0,8,0,0,36,0,4,1,0.204,0.265,0.333,0.598,0.266,52,-0.44
1979-01-28 || 박한이,19삼DH,0.1,30,85,74,6,19,3,0,2,28,13,0,0,9,0,0,17,0,1,1,0.257,0.333,0.378,0.712,0.327,93.9,0.32
1991-05-29 || 임재현,19SRF,0.1,6,3,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.667,0.667,0.667,1.333,0.63,302.3,-0.01
1997-06-10 || 김태연,19한3B,0.09,9,6,4,0,1,1,0,0,2,0,0,0,2,0,0,2,0,0,0,0.25,0.5,0.5,1,0.46,185.5,0
1989-03-18 || 전민수,19L,0.08,75,105,95,8,23,7,0,0,30,8,2,1,9,0,0,18,4,1,0,0.242,0.308,0.316,0.624,0.294,74.1,-0.03
2000-08-11 || 고승민,19롯2B,0.08,30,89,83,7,21,6,2,0,31,6,0,0,4,0,0,16,1,1,1,0.253,0.284,0.373,0.658,0.296,76.3,-0.33
1999-01-03 || 이인혁,19NRF,0.08,6,9,8,1,2,0,0,1,5,1,0,0,1,0,0,3,0,0,0,0.25,0.333,0.625,0.958,0.416,152.5,-0.05
1989-12-30 || 김태군,19NC,0.08,18,28,22,0,4,0,0,0,4,1,0,0,4,2,0,8,1,0,0,0.182,0.357,0.182,0.539,0.292,70.5,-0.07
1990-10-19 || 신성현,19두1B,0.07,35,54,41,9,8,0,0,1,11,6,0,0,10,1,0,14,0,0,2,0.195,0.352,0.268,0.62,0.308,86.3,-0.13
1991-10-12 || 박지규,19L2B,0.06,10,18,11,2,1,0,0,0,1,1,0,0,4,2,0,7,0,1,0,0.091,0.412,0.091,0.503,0.296,77.9,0.11
1985-05-19 || 나지완,19KDH,0.06,56,153,129,12,24,5,0,6,47,17,0,0,19,3,1,37,3,0,2,0.186,0.301,0.364,0.665,0.306,82.2,-0.7
1997-07-01 || 류승현,19K1B,0.05,57,163,150,14,38,8,1,0,48,14,3,2,9,4,0,29,3,0,0,0.253,0.313,0.32,0.633,0.301,77.1,-0.12
1994-07-17 || 이우성,19NKLF,0.05,60,168,151,19,33,4,0,6,55,22,0,0,12,2,0,40,3,1,2,0.219,0.281,0.364,0.646,0.295,73.5,-0.98
1994-02-25 || 하주석,19한SS,0.04,5,20,19,3,5,2,0,0,7,2,0,0,0,0,0,4,1,1,0,0.263,0.263,0.368,0.632,0.273,60.5,-0.51
1996-10-30 || 김재성,19LC,0.04,3,7,5,0,1,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0.2,0.429,0.2,0.629,0.341,106.4,0.07
1999-02-13 || 한준수,19KC,0.04,7,20,20,2,6,2,0,0,8,2,0,0,0,0,0,2,2,0,0,0.3,0.3,0.4,0.7,0.321,90.8,-0.07
1995-11-21 || 채현우,19S,0.03,9,1,1,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,,0.04
1999-03-16 || 예진원,19키LF,0.03,2,8,6,1,1,1,0,0,2,1,0,0,2,0,0,3,0,0,0,0.167,0.375,0.333,0.708,0.345,105.7,0.07
1988-06-17 || 이준수,19KC,0.03,32,49,36,3,7,1,0,0,8,3,0,0,9,1,0,11,1,3,0,0.194,0.37,0.222,0.592,0.29,71.2,-0.04
1996-07-24 || 이동훈,19한LF,0.02,14,31,31,3,9,1,0,0,10,4,3,0,0,0,0,8,1,0,0,0.29,0.29,0.323,0.613,0.286,72.1,0.05
1996-02-09 || 김웅빈,19키3B,0.02,4,11,11,1,3,1,0,0,4,3,0,0,0,0,0,2,2,0,0,0.273,0.273,0.364,0.636,0.292,70.2,0.11
1993-11-21 || 홍창기,19LCF,0.02,23,25,23,3,5,2,0,0,7,0,2,0,1,1,0,12,1,0,0,0.217,0.28,0.304,0.584,0.278,63,-0.07
1994-12-07 || 이정훈,19KC,0.02,7,15,14,0,4,1,0,0,5,3,0,0,0,0,0,1,2,0,1,0.286,0.267,0.357,0.624,0.277,61,-0.1
1981-11-25 || 이범호,19K,0.02,19,31,26,1,6,1,0,1,10,5,0,0,3,0,0,3,1,0,2,0.231,0.29,0.385,0.675,0.301,78.9,-0.29
1990-10-13 || 정주현,19L2B,0.01,129,425,376,53,87,19,2,2,116,27,15,6,31,1,0,91,10,16,1,0.231,0.291,0.309,0.6,0.273,60.1,-0.98
1991-12-12 || 최선호,19삼LF,0.01,17,8,6,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.167,0.375,0.167,0.542,0.298,76.2,0.02
1992-03-11 || 오준혁,19S,0.01,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0
1996-05-14 || 이석훈,19롯CF,0.01,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,-0.07
1988-03-23 || 정병곤,19두2B,0.01,20,31,27,6,5,1,0,0,6,4,0,0,2,2,0,4,2,0,0,0.185,0.29,0.222,0.513,0.259,50.9,-0.4
1998-12-20 || 박유연,19두C,0.01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,-0.01
1998-03-18 || 김민수,19롯3B,0,11,37,34,0,8,3,0,0,11,1,0,0,1,2,0,14,2,0,0,0.235,0.297,0.324,0.621,0.295,74.5,-0.28
1997-03-03 || 박상언,19한,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0
1992-07-08 || 문경찬,19K,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0
1986-08-23 || 김지수,19키3B,0,69,32,30,3,8,2,0,0,10,3,0,0,2,0,0,7,1,0,0,0.267,0.313,0.333,0.646,0.305,79.9,-0.05
1999-06-30 || 전민재,19두3B,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1995-01-07 || 이승진,19S,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1991-07-21 || 양원혁,19L,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1989-03-10 || 박시영,19롯P,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1981-02-11 || 김승회,19두,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1983-11-06 || 권혁,19두P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1998-08-06 || 고우석,19LP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1983-06-09 || 장원삼,19LP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1988-03-11 || 윤지웅,19NP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1989-02-24 || 고영창,19KP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1987-07-31 || 원종현,19NP,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1990-05-19 || 김태훈,19SP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1983-02-08 || 고효준,19롯P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1985-06-01 || 정우람,19한P,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1992-07-14 || 윤영삼,19키P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1989-09-19 || 최동환,19LP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1986-06-26 || 진해수,19LDH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1995-01-13 || 함덕주,19두P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1986-06-17 || 유원상,19NP,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
2000-05-25 || 장지수,19KP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1996-04-18 || 전상현,19KP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1996-04-16 || 이우석,19NP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1991-10-02 || 김건태,19NDH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1993-01-25 || 홍성무,19NP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1981-05-04 || 배영수,19두P,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1996-07-10 || 정성곤,19KP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1990-01-16 || 서폴드,19한P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1984-11-19 || 안영명,19한P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1985-03-07 || 김진성,19NP,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
