,YYYY,team,pos,name,birth,WAR,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,IBB,SO,DP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC+,WPA,salary,key,key_fnl,most_value_fnl,salary_log
79,2022,LIONS,SS,김상수,1990-03-23,0.56,72,260,235,30,59,11,0,2,76,29,2,1,18,1,0,44,6,4,2,0.251,0.305,0.323,0.628,0.291,75.2,-0.79,25000,김상수1990-03-23,김상수1990-03-23,SS,10.126631103850338
80,2022,DYNOS,3B,박준영,1997-08-05,0.53,75,240,208,27,45,8,1,4,67,19,7,2,27,1,0,54,6,3,1,0.216,0.308,0.322,0.63,0.295,78.9,-1.16,7000,박준영1997-08-05,박준영1997-08-05,3B,8.85366542803745
81,2022,LIONS,3B,오선진,1989-07-07,0.53,100,306,268,30,74,8,0,3,91,24,2,2,18,3,0,51,5,16,1,0.276,0.328,0.34,0.667,0.299,79.9,-0.72,7000,오선진1989-07-07,오선진1989-07-07,3B,8.85366542803745
82,2022,WYVERNS,2B,최주환,1988-02-28,0.52,97,333,298,36,63,14,2,9,108,41,0,0,29,4,2,55,5,0,2,0.211,0.288,0.362,0.651,0.298,79.1,-0.42,65000,최주환1988-02-28,최주환1988-02-28,2B,11.082142548877775
83,2022,BEARS,RF,김대한,2000-12-06,0.5,51,110,96,13,23,6,1,4,43,11,2,1,5,6,0,27,0,2,1,0.24,0.315,0.448,0.763,0.339,115.5,-0.09,2700,김대한2000-12-06,김대한2000-12-06,RF,7.90100705199242
84,2022,DYNOS,CF,권희동,1990-12-30,0.49,82,280,238,30,53,5,1,5,75,22,2,1,31,8,1,44,3,2,1,0.223,0.331,0.315,0.646,0.307,87.4,0.39,11000,권희동1990-12-30,권희동1990-12-30,LF,9.305650551780507
85,2022,GIANTS,C,지시완,1994-04-10,0.48,75,199,174,16,37,7,0,3,53,17,0,0,20,2,1,55,7,2,1,0.213,0.3,0.305,0.604,0.283,68.3,-0.31,6000,지시완1994-04-10,지시완1994-04-10,C,8.699514748210191
86,2022,TIGERS,LF,이우성,1994-07-17,0.44,80,137,120,23,35,7,0,1,45,12,1,3,12,1,0,20,5,4,0,0.292,0.361,0.375,0.736,0.337,106.9,-1.03,4100,이우성1994-07-17,이우성1994-07-17,LF,8.318742252692399
87,2022,TIGERS,DH,고종욱,1989-01-11,0.4,62,114,106,13,30,7,1,2,45,14,1,0,7,0,0,21,2,1,0,0.283,0.327,0.425,0.752,0.341,110.4,0.63,7000,고종욱1989-01-11,고종욱1989-01-11,LF,8.85366542803745
88,2022,DYNOS,CF,김기환,1995-08-25,0.37,73,131,113,26,25,5,1,0,32,6,14,2,13,2,0,38,0,2,1,0.221,0.31,0.283,0.593,0.282,71.0,-1.17,4500,김기환1995-08-25,김기환1995-08-25,CF,8.411832675758411
89,2022,EAGLES,C,박상언,1997-03-03,0.32,56,151,134,16,30,5,1,4,49,17,0,3,11,0,0,28,2,5,1,0.224,0.281,0.366,0.647,0.287,73.4,-0.83,3200,박상언1997-03-03,박상언1997-03-03,C,8.070906088787819
90,2022,BEARS,C,안승한,1992-01-25,0.32,30,39,36,5,12,3,0,0,15,8,0,0,2,0,0,12,0,1,0,0.333,0.368,0.417,0.785,0.356,122.1,0.21,3700,안승한1992-01-25,안승한1992-01-25,C,8.216088098632316
91,2022,TWINS,2B,손호영,1994-08-23,0.31,36,82,74,13,19,0,2,3,32,14,0,3,6,0,0,14,2,1,1,0.257,0.309,0.432,0.741,0.33,106.7,0.03,3500,손호영1994-08-23,손호영1994-08-23,2B,8.160518247477505
92,2022,GIANTS,RF,신용수,1996-01-05,0.3,49,73,68,8,16,4,2,2,30,7,3,1,4,1,0,15,0,0,0,0.235,0.288,0.441,0.729,0.328,97.8,0.19,4900,신용수1996-01-05,신용수1996-01-05,RF,8.496990484098719
93,2022,TWINS,C,허도환,1984-07-31,0.29,64,92,85,7,21,5,0,1,29,6,0,0,2,2,0,26,2,3,0,0.247,0.281,0.341,0.622,0.28,71.2,-0.49,10000,허도환1984-07-31,허도환1984-07-31,C,9.210340371976184
94,2022,WYVERNS,C,이재원,1988-02-24,0.28,105,279,234,27,47,6,0,4,65,28,1,0,25,8,1,44,13,9,3,0.201,0.296,0.278,0.574,0.267,57.8,-1.59,100000,이재원1988-02-24,이재원1988-02-24,C,11.512925464970229
95,2022,BEARS,LF,조수행,1993-08-30,0.28,117,134,119,36,28,4,1,1,37,9,22,7,10,1,0,31,4,2,2,0.235,0.296,0.311,0.606,0.281,70.3,-0.74,8500,조수행1993-08-30,조수행1993-08-30,LF,9.047821442478408
96,2022,TWINS,2B,서건창,1989-08-22,0.28,77,247,219,39,49,10,1,2,67,18,8,3,20,4,0,44,5,3,1,0.224,0.299,0.306,0.605,0.285,73.4,-1.75,26000,서건창1989-08-22,서건창1989-08-22,2B,10.165851817003619
97,2022,TIGERS,CF,김호령,1992-04-30,0.28,54,88,77,21,21,1,1,1,27,8,2,1,7,0,0,22,4,4,0,0.273,0.333,0.351,0.684,0.307,87.1,-0.63,6000,김호령1992-04-30,김호령1992-04-30,CF,8.699514748210191
98,2022,TWINS,2B,송찬의,1999-02-20,0.25,33,78,72,8,17,4,0,3,30,10,2,1,2,3,0,24,0,0,1,0.236,0.282,0.417,0.699,0.316,100.2,-0.65,3000,송찬의1999-02-20,송찬의1999-02-20,2B,8.006367567650246
99,2022,TIGERS,2B,장준원,1995-11-21,0.23,35,63,57,7,14,2,0,3,25,10,1,0,3,0,0,17,5,3,0,0.246,0.283,0.439,0.722,0.31,86.8,0.12,3400,장준원1995-11-21,장준원1995-11-21,2B,8.131530710604252
100,2022,TIGERS,1B,김태진,1995-10-07,0.23,77,276,254,37,68,5,1,0,75,20,1,2,17,1,0,30,4,3,1,0.268,0.315,0.295,0.61,0.289,74.5,-0.12,9000,김태진1995-10-07,김태진1995-10-07,3B,9.104979856318357
101,2022,TIGERS,RF,라모스,1992-04-15,0.21,18,80,72,10,18,1,1,3,30,11,2,0,4,2,0,18,2,1,1,0.25,0.304,0.417,0.721,0.323,96.5,-0.16,65000,라모스1992-04-15,라모스1992-04-15,RF,11.082142548877775
102,2022,LIONS,C,이병헌,1999-10-26,0.18,3,4,4,1,3,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0.75,0.75,1.0,1.75,0.801,426.4,0.08,3000,이병헌1999-10-26,이병헌1999-10-26,C,8.006367567650246
103,2022,DYNOS,CF,최승민,1996-07-01,0.17,44,34,34,19,11,0,0,0,11,3,6,3,0,0,0,7,1,0,0,0.324,0.324,0.324,0.647,0.305,88.6,-0.42,3300,최승민1996-07-01,최승민1996-07-01,CF,8.101677747454572
104,2022,EAGLES,LF,유상빈,2000-05-09,0.16,17,49,46,3,15,5,0,0,20,4,0,1,0,0,0,11,0,2,1,0.326,0.319,0.435,0.754,0.327,101.0,0.31,3000,유상빈2000-05-09,유상빈2000-05-09,LF,8.006367567650246
105,2022,LIONS,CF,김성윤,1999-02-02,0.15,48,49,42,14,8,3,0,1,14,2,10,2,5,1,0,10,0,1,0,0.19,0.292,0.333,0.625,0.289,72.9,-0.18,3800,김성윤1999-02-02,김성윤1999-02-02,CF,8.242756345714477
106,2022,LIONS,LF,김재혁,1999-12-26,0.15,15,39,33,5,8,1,0,0,9,3,4,0,4,1,0,9,0,0,1,0.242,0.333,0.273,0.606,0.296,79.3,0.1,3000,김재혁1999-12-26,김재혁1999-12-26,LF,8.006367567650246
107,2022,EAGLES,SS,박정현,2001-07-27,0.15,81,220,205,23,50,4,1,3,65,19,6,1,12,1,0,56,2,2,0,0.244,0.289,0.317,0.606,0.282,70.2,-1.42,3500,박정현2001-07-27,박정현2001-07-27,SS,8.160518247477505
108,2022,LIONS,1B,조민성,2003-10-02,0.15,12,16,13,3,4,0,0,1,7,3,1,0,2,1,0,7,0,0,0,0.308,0.438,0.538,0.976,0.443,175.4,-0.02,3000,조민성2003-10-02,조민성2003-10-02,1B,8.006367567650246
109,2022,EAGLES,LF,권광민,1997-12-12,0.14,32,87,71,6,16,3,1,0,21,8,0,1,13,1,0,30,0,0,2,0.225,0.345,0.296,0.641,0.31,90.1,-0.62,3000,권광민1997-12-12,권광민1997-12-12,LF,8.006367567650246
110,2022,WYVERNS,LF,하재훈,1990-10-29,0.14,60,114,107,18,23,6,1,6,49,13,1,0,4,1,0,40,0,0,2,0.215,0.246,0.458,0.704,0.308,83.3,-0.43,5300,하재훈1990-10-29,하재훈1990-10-29,LF,8.575462099540212
111,2022,EAGLES,1B,변우혁,2000-03-18,0.14,21,61,61,5,16,3,0,3,28,8,0,0,0,0,0,21,3,0,0,0.262,0.262,0.459,0.721,0.322,97.1,-0.76,3000,변우혁2000-03-18,변우혁2000-03-18,1B,8.006367567650246
112,2022,BEARS,CF,김태근,1996-08-10,0.12,2,6,4,0,2,1,0,0,3,2,0,1,1,1,0,1,0,0,0,0.5,0.667,0.75,1.417,0.621,307.7,0.14,3000,김태근1996-08-10,김태근1996-08-10,CF,8.006367567650246
113,2022,BEARS,SS,전민재,1999-06-30,0.12,35,46,45,11,13,1,0,0,14,0,3,0,0,0,0,12,3,1,0,0.289,0.289,0.311,0.6,0.275,64.5,-0.11,3200,전민재1999-06-30,전민재1999-06-30,3B,8.070906088787819
114,2022,WYVERNS,3B,최경모,1996-06-17,0.12,98,75,73,16,22,2,0,0,24,4,2,0,1,0,0,18,1,1,0,0.301,0.311,0.329,0.64,0.296,79.6,-0.31,3000,최경모1996-06-17,최경모1996-06-17,3B,8.006367567650246
115,2022,DYNOS,C,이재용,1999-02-28,0.12,8,6,5,1,1,0,0,1,4,2,0,0,1,0,0,2,1,0,0,0.2,0.333,0.8,1.133,0.467,191.4,-0.01,3000,이재용1999-02-28,이재용1999-02-28,C,8.006367567650246
116,2022,DYNOS,LF,이명기,1987-12-26,0.11,94,341,300,36,77,13,2,0,94,23,5,4,30,3,0,56,8,6,2,0.257,0.328,0.313,0.642,0.301,84.1,-1.84,17500,이명기1987-12-26,이명기1987-12-26,LF,9.769956159911606
117,2022,TIGERS,LF,김민혁,1995-11-21,0.1,132,434,373,47,106,10,2,0,120,35,6,9,37,2,2,62,10,19,3,0.284,0.349,0.322,0.671,0.305,83.6,0.07,9000,김민혁1995-11-21,김민혁1995-11-21,LF,9.104979856318357
118,2022,EAGLES,RF,장운호,1994-02-20,0.1,57,146,122,12,29,3,0,1,35,15,0,2,17,3,1,24,2,2,2,0.238,0.34,0.287,0.627,0.299,81.1,-0.01,5350,장운호1994-02-20,장운호1994-02-20,RF,8.584851839890053
119,2022,DYNOS,1B,오영수,2000-01-30,0.09,83,259,231,25,55,10,0,6,83,31,0,5,22,3,0,58,4,0,3,0.238,0.309,0.359,0.668,0.311,89.8,0.33,3000,오영수2000-01-30,오영수2000-01-30,1B,8.006367567650246
120,2022,WYVERNS,LF,오태곤,1991-11-18,0.08,130,295,263,48,61,15,1,4,90,23,11,4,15,9,1,68,3,5,3,0.232,0.293,0.342,0.635,0.29,73.9,0.06,10500,오태곤1991-11-18,오태곤1991-11-18,LF,9.259130536145614
121,2022,BEARS,LF,강현구,2002-06-16,0.08,3,5,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.333,0.6,0.333,0.933,0.482,206.5,0.03,3000,강현구2002-06-16,강현구2002-06-16,LF,8.006367567650246
122,2022,TIGERS,1B,문상철,1991-04-06,0.07,28,52,49,5,11,3,0,2,20,4,1,0,3,0,0,17,2,0,0,0.224,0.269,0.408,0.677,0.306,84.3,-0.27,6600,문상철1991-04-06,문상철1991-04-06,1B,8.794824928014517
123,2022,BEARS,LF,송승환,2000-10-28,0.04,11,28,28,3,7,1,0,1,11,4,0,0,0,0,0,7,0,0,0,0.25,0.25,0.393,0.643,0.29,81.2,0.22,2700,송승환2000-10-28,송승환2000-10-28,LF,7.90100705199242
124,2022,GIANTS,3B,김민수,1998-03-18,0.04,57,156,140,9,36,6,0,0,42,11,0,1,9,4,0,48,2,3,0,0.257,0.32,0.3,0.62,0.293,73.7,0.23,5300,김민수1998-03-18,김민수1998-03-18,3B,8.575462099540212
125,2022,TIGERS,C,권혁경,2002-01-23,0.04,2,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0.471,199.9,0.02,3200,권혁경2002-01-23,권혁경2002-01-23,C,8.070906088787819
126,2022,WYVERNS,2B,안상현,1997-01-27,0.03,46,47,38,12,6,0,0,2,12,5,2,0,5,1,0,12,2,3,0,0.158,0.273,0.316,0.589,0.261,50.6,-0.29,3200,안상현1997-01-27,안상현1997-01-27,2B,8.070906088787819
127,2022,TWINS,DH,이형종,1989-06-07,0.03,26,63,53,3,14,3,0,0,17,7,0,0,5,1,0,10,0,1,3,0.264,0.323,0.321,0.643,0.296,80.5,0.27,12000,이형종1989-06-07,이형종1989-06-07,LF,9.392661928770137
128,2022,BEARS,SS,안재석,2002-02-15,0.02,99,264,235,22,50,10,0,3,69,17,4,0,19,4,1,71,5,4,2,0.213,0.281,0.294,0.574,0.267,61.8,-0.88,5800,안재석2002-02-15,안재석2002-02-15,SS,8.66561319653451
129,2022,TIGERS,DH,강백호,1999-07-29,0.02,62,264,237,24,58,12,0,6,88,29,0,0,23,1,2,44,6,1,2,0.245,0.312,0.371,0.683,0.312,88.8,0.16,55000,강백호1999-07-29,강백호1999-07-29,1B,10.915088464214607
130,2022,BEARS,3B,박계범,1996-01-11,0.02,77,168,145,21,32,8,0,2,46,14,5,3,12,3,1,40,1,6,2,0.221,0.29,0.317,0.607,0.273,66.4,-0.89,14500,박계범1996-01-11,박계범1996-01-11,SS,9.581903928408666
131,2022,BEARS,C,박유연,1998-12-20,0.01,13,19,17,0,4,0,0,0,4,2,0,0,1,1,0,5,1,0,0,0.235,0.316,0.235,0.551,0.276,64.6,0.04,2800,박유연1998-12-20,박유연1998-12-20,C,7.937374696163295
132,2022,GIANTS,C,안중열,1995-09-01,0.01,33,84,71,8,11,0,0,2,17,2,0,1,11,2,0,19,2,0,0,0.155,0.286,0.239,0.525,0.262,55.7,-0.51,6400,안중열1995-09-01,안중열1995-09-01,C,8.764053269347762
133,2022,WYVERNS,RF,이정범,1998-04-10,0.0,7,11,11,2,3,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0.273,0.273,0.273,0.546,0.257,53.0,-0.03,3200,이정범1998-04-10,이정범1998-04-10,RF,8.070906088787819
134,2022,BEARS,C,최용제,1991-07-12,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21689473684210528,1.0,0.3065,0.5801315789473684,0.749,59.42368421052631,0.03,6500,최용제1991-07-12,최용제1991-07-12,C,8.779557455883728
135,2022,TWINS,C,박재욱,1995-12-06,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21689473684210528,0.29225641025641025,0.3065,0.5801315789473684,0.27982051282051285,59.42368421052631,0.0,3500,박재욱1995-12-06,박재욱1995-12-06,C,8.160518247477505
136,2022,TIGERS,SS,고명성,1999-04-16,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20145,0.268,0.2701,0.53815,0.25135,48.695,0.0,3100,고명성1999-04-16,고명성1999-04-16,SS,8.039157390473237
137,2022,EAGLES,CF,강상원,1997-05-05,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23639285714285713,0.31003571428571425,0.323,0.633,0.2953571428571428,79.04642857142858,0.0,3250,강상원1997-05-05,강상원1997-05-05,CF,8.086410275323782
138,2022,GIANTS,CF,김재유,1992-08-07,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23639285714285713,0.31003571428571425,0.323,0.633,0.2953571428571428,79.04642857142858,0.03,6000,김재유1992-08-07,김재유1992-08-07,CF,8.699514748210191
139,2022,TIGERS,SS,배제성,1996-09-29,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20145,0.268,0.2701,0.53815,0.25135,48.695,0.0,27000,배제성1996-09-29,배제성1996-09-29,SS,10.203592144986466
140,2022,TWINS,LF,박용택,1979-04-21,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2268148148148148,0.3121851851851852,0.3191481481481482,0.6314074074074075,0.29588888888888887,79.83703703703704,0.0,80000,박용택1979-04-21,박용택1979-04-21,DH,11.289781913656018
141,2022,EAGLES,C,백용환,1989-03-20,-0.02,4,5,5,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0.4,0.6,0.264,58.0,-0.14,4000,백용환1989-03-20,백용환1989-03-20,C,8.294049640102028
142,2022,TWINS,3B,김민성,1988-12-17,-0.02,92,157,140,16,29,4,0,3,42,20,0,1,10,3,0,27,4,3,1,0.207,0.273,0.3,0.573,0.265,61.8,-0.07,18000,김민성1988-12-17,김민성1988-12-17,3B,9.798127036878302
143,2022,EAGLES,LF,노수광,1990-08-06,-0.02,117,361,315,33,72,18,6,4,114,30,17,6,32,1,1,107,2,10,3,0.229,0.299,0.362,0.661,0.296,80.3,-0.45,12840,노수광1990-08-06,노수광1990-08-06,CF,9.460320577243952
144,2022,TIGERS,DH,나지완,1985-05-19,-0.02,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-124.0,0.0,15000,나지완1985-05-19,나지완1985-05-19,DH,9.615805480084347
145,2022,WYVERNS,C,조형우,2002-04-04,-0.02,9,13,12,2,2,1,0,0,3,1,0,0,1,0,0,3,0,0,0,0.167,0.231,0.25,0.481,0.229,33.2,-0.1,3000,조형우2002-04-04,조형우2002-04-04,C,8.006367567650246
146,2022,HEROS,SS,강민국,1992-01-10,-0.03,3,4,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.25,0.0,0.25,0.179,0.8,0.24,4000,강민국1992-01-10,강민국1992-01-10,SS,8.294049640102028
147,2022,GIANTS,2B,김세민,2003-06-14,-0.03,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.5,0.0,0.5,0.179,-1.5,0.0,3000,김세민2003-06-14,김세민2003-06-14,2B,8.006367567650246
148,2022,TWINS,C,김기연,1997-09-07,-0.03,12,9,9,0,2,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0.222,0.222,0.222,0.444,0.21,19.1,-0.06,3000,김기연1997-09-07,김기연1997-09-07,C,8.006367567650246
149,2022,TIGERS,SS,박민,2001-06-05,-0.04,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-124.0,-0.01,3500,박민2001-06-05,박민2001-06-05,SS,8.160518247477505
150,2022,TIGERS,3B,임석진,1997-10-10,-0.04,10,17,14,4,1,0,0,1,4,1,0,0,2,1,0,9,1,0,0,0.071,0.235,0.286,0.521,0.251,46.4,-0.15,2700,임석진1997-10-10,임석진1997-10-10,3B,7.90100705199242
151,2022,TWINS,LF,최민창,1996-04-16,-0.04,4,5,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.4,0.189,4.9,-0.15,3200,최민창1996-04-16,최민창1996-04-16,LF,8.070906088787819
152,2022,TWINS,CF,이천웅,1988-10-20,-0.04,19,23,20,3,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0.2,0.304,0.2,0.504,0.258,52.1,-0.01,10000,이천웅1988-10-20,이천웅1988-10-20,CF,9.210340371976184
153,2022,BEARS,3B,권민석,1999-02-20,-0.04,16,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-124.0,-0.02,3300,권민석1999-02-20,권민석1999-02-20,3B,8.101677747454572
154,2022,TIGERS,CF,박정우,1998-02-01,-0.04,14,3,3,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.314,91.8,0.11,3500,박정우1998-02-01,박정우1998-02-01,CF,8.160518247477505
155,2022,GIANTS,DH,강로한,1992-05-13,-0.04,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.21600000000000003,0.2921,0.30205000000000004,0.5942000000000001,0.279,67.92,-0.08,3600,강로한1992-05-13,강로한1992-05-13,CF,8.1886891244442
156,2022,TIGERS,RF,홍현빈,1997-08-29,-0.04,61,92,76,8,18,2,0,0,20,1,4,0,10,0,0,26,1,6,0,0.237,0.326,0.263,0.589,0.271,60.2,-0.77,4000,홍현빈1997-08-29,홍현빈1997-08-29,LF,8.294049640102028
157,2022,TWINS,CF,안익훈,1996-02-12,-0.05,14,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.25,0.0,0.25,0.179,-1.6,-0.03,5500,안익훈1996-02-12,안익훈1996-02-12,CF,8.612503371220562
158,2022,EAGLES,DH,허관회,1999-02-12,-0.05,15,25,23,3,5,2,0,0,7,1,1,0,1,0,0,7,2,1,0,0.217,0.25,0.304,0.554,0.247,46.3,0.08,3370,허관회1999-02-12,허관회1999-02-12,DH,8.122668023346407
159,2022,TWINS,1B,김호은,1992-01-03,-0.05,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-124.0,-0.06,4000,김호은1992-01-03,김호은1992-01-03,1B,8.294049640102028
160,2022,LIONS,SS,이재현,2003-02-04,-0.05,75,239,230,23,54,4,0,7,79,23,0,0,5,1,0,44,6,3,0,0.235,0.254,0.343,0.598,0.271,59.0,-0.82,3000,이재현2003-02-04,이재현2003-02-04,SS,8.006367567650246
161,2022,HEROS,DH,김웅빈,1996-02-09,-0.05,45,135,115,17,26,5,1,1,36,11,0,2,13,4,1,38,2,3,0,0.226,0.326,0.313,0.639,0.297,81.5,-0.84,3000,김웅빈1996-02-09,김웅빈1996-02-09,DH,8.006367567650246
162,2022,TIGERS,C,문상인,1998-01-31,-0.06,12,3,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,-124.0,-0.01,3200,문상인1998-01-31,문상인1998-01-31,C,8.070906088787819
163,2022,DYNOS,DH,전민수,1989-03-18,-0.06,20,41,40,3,11,2,0,0,13,2,0,0,1,0,0,14,0,0,0,0.275,0.293,0.325,0.618,0.289,76.6,0.26,5000,전민수1989-03-18,전민수1989-03-18,DH,8.517193191416238
164,2022,BEARS,SS,김재호,1985-03-21,-0.06,102,264,223,26,48,7,0,1,58,21,0,2,28,2,0,33,5,7,4,0.215,0.304,0.26,0.564,0.267,60.6,-1.91,50000,김재호1985-03-21,김재호1985-03-21,SS,10.819778284410283
165,2022,TWINS,2B,이상호,1989-02-05,-0.06,60,80,72,9,18,2,0,0,20,5,1,2,4,1,0,6,1,3,0,0.25,0.299,0.278,0.577,0.267,59.5,-0.24,8500,이상호1989-02-05,이상호1989-02-05,2B,9.047821442478408
166,2022,DYNOS,C,정범모,1987-03-26,-0.07,5,7,7,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.143,0.143,0.143,0.286,0.135,-30.2,-0.01,4700,정범모1987-03-26,정범모1987-03-26,C,8.45531778769815
167,2022,TIGERS,C,신범수,1998-01-25,-0.07,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-124.0,-0.07,3600,신범수1998-01-25,신범수1998-01-25,C,8.1886891244442
168,2022,TIGERS,1B,류승현,1997-07-01,-0.07,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-124.0,0.15,4000,류승현1997-07-01,류승현1997-07-01,1B,8.294049640102028
169,2022,GIANTS,RF,김민수,1996-06-11,-0.08,5,7,7,0,1,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0.143,0.143,0.143,0.286,0.135,-33.7,-0.02,3000,김민수1996-06-11,김민수1996-06-11,RF,8.006367567650246
170,2022,TWINS,2B,이영빈,2002-06-17,-0.08,60,83,76,16,14,3,0,1,20,5,0,0,7,0,0,25,3,0,0,0.184,0.253,0.263,0.516,0.247,48.0,-0.73,5500,이영빈2002-06-17,이영빈2002-06-17,2B,8.612503371220562
171,2022,LIONS,3B,김영웅,2003-08-24,-0.08,12,15,15,2,2,0,0,1,5,1,0,0,0,0,0,7,0,0,0,0.133,0.133,0.333,0.467,0.202,8.8,-0.16,3000,김영웅2003-08-24,김영웅2003-08-24,3B,8.006367567650246
172,2022,DYNOS,CF,정진기,1992-10-10,-0.09,39,59,53,4,10,2,0,1,15,4,1,0,6,0,0,19,1,0,0,0.189,0.271,0.283,0.554,0.265,58.2,-0.59,5500,정진기1992-10-10,정진기1992-10-10,RF,8.612503371220562
173,2022,DYNOS,1B,김수윤,1998-07-16,-0.09,10,18,17,1,2,1,0,1,6,2,0,0,1,0,0,7,0,0,0,0.118,0.167,0.353,0.52,0.229,31.3,-0.01,3000,김수윤1998-07-16,김수윤1998-07-16,1B,8.006367567650246
174,2022,TWINS,CF,신민재,1996-01-21,-0.1,14,3,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-124.0,0.01,5000,신민재1996-01-21,신민재1996-01-21,CF,8.517193191416238
175,2022,HEROS,LF,예진원,1999-03-16,-0.1,20,14,10,0,1,0,0,0,1,0,0,0,3,0,0,3,0,1,0,0.1,0.308,0.1,0.408,0.221,29.3,-0.2,2700,예진원1999-03-16,예진원1999-03-16,LF,7.90100705199242
176,2022,WYVERNS,3B,김재현,1991-08-30,-0.1,18,20,18,2,4,1,0,0,5,4,0,0,0,0,0,3,2,2,0,0.222,0.222,0.278,0.5,0.207,18.9,0.17,4000,김재현1991-08-30,김재현1991-08-30,SS,8.294049640102028
177,2022,EAGLES,RF,장진혁,1993-09-30,-0.1,41,132,116,11,27,2,0,2,35,17,2,1,12,0,0,28,1,1,3,0.233,0.298,0.302,0.599,0.281,68.9,-0.99,3800,장진혁1993-09-30,장진혁1993-09-30,RF,8.242756345714477
178,2022,EAGLES,C,허인서,2003-07-11,-0.11,8,19,18,1,3,0,0,0,3,0,0,0,1,0,0,8,0,0,0,0.167,0.211,0.167,0.377,0.187,4.3,-0.2,3000,허인서2003-07-11,허인서2003-07-11,C,8.006367567650246
179,2022,GIANTS,CF,장두성,1999-09-16,-0.11,53,28,23,7,4,0,0,0,4,0,4,1,5,0,0,11,0,0,0,0.174,0.321,0.174,0.495,0.263,54.4,-0.32,3500,장두성1999-09-16,장두성1999-09-16,CF,8.160518247477505
180,2022,BEARS,C,장승현,1994-03-07,-0.12,60,109,96,6,20,3,0,0,23,9,0,0,5,4,0,27,2,3,1,0.208,0.274,0.24,0.513,0.244,43.8,-0.69,7800,장승현1994-03-07,장승현1994-03-07,C,8.961879012677683
181,2022,WYVERNS,RF,오준혁,1992-03-11,-0.12,47,67,61,3,14,2,0,0,16,6,0,0,5,0,0,15,4,1,0,0.23,0.288,0.262,0.55,0.262,55.6,-0.54,3200,오준혁1992-03-11,오준혁1992-03-11,RF,8.070906088787819
182,2022,TIGERS,DH,유준규,2002-08-16,-0.12,7,16,14,3,3,0,0,0,3,0,0,0,1,0,0,6,0,1,0,0.214,0.267,0.214,0.481,0.222,26.3,-0.17,3000,유준규2002-08-16,유준규2002-08-16,DH,8.006367567650246
183,2022,WYVERNS,RF,김규남,1995-05-12,-0.13,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,-124.0,-0.09,3000,김규남1995-05-12,김규남1995-05-12,RF,8.006367567650246
